cv,mean,std,min,max,iqr,entropy,spear_energy,spear_cage,spear_trpcage_like
c_sca_s4_r04.5_b6,0.00605075329610673,0.004657434958227719,0.0,0.0287486035376787,0.006367254885844899,0.7986662159518344,-0.15151834341687268,0.4190475378570742,
c_sca_s4_r06_b6,0.021212180888090962,0.013968776529384538,2.8020235437464788e-11,0.0823187679052352,0.0192602500319481,0.843020840504284,-0.16008510618047644,0.45242794659067115,
c_sca_s4_r08_b3,0.062403761547887515,0.0335312986035024,3.660029324237257e-05,0.2021349817514419,0.0471245553344488,0.8582567780018934,-0.17445064605209945,0.49660338275358673,
c_sca_s4_r08_b6,0.06129085680952263,0.03327899489192583,3.221466840841458e-06,0.2005387544631958,0.046940399333834655,0.85772600821989,-0.17333702032361972,0.4937289662181636,
c_sca_s4_r010_b3,0.13451723459496132,0.06215619886127879,0.0019893061835318,0.3630917072296142,0.08826539665460592,0.8774785821627553,-0.18593964689041245,0.5299432439806558,
c_sca_s4_r012_b1.5,0.24414984584395197,0.09765909906394797,0.0194583572447299,0.5563979744911194,0.14506693184375757,0.8983346217887858,-0.1893220320685283,0.5525966114454364,
c_sca_s4_r012_b3,0.24119604691168214,0.09801546524042326,0.0154006630182266,0.5579303503036499,0.1447235122323036,0.8964395569772323,-0.19008372321222197,0.5505777014404528,
c_sca_s4_r06_b1.5,0.025014683285685235,0.015143962427202617,1.7716609363560565e-05,0.0909084528684616,0.0210273335687816,0.8487510251725398,-0.16691858844799481,0.4721869036474855,
c_sca_s4_r06_b3,0.021959642592835726,0.014178771614951291,9.817730273198323e-08,0.0840696915984153,0.0195677513256669,0.8438163208991377,-0.1618030209954888,0.4571080269498933,
c_sca_s4_r08_b1.5,0.06672239810525507,0.03456057047463416,0.000325084751239,0.2075529992580413,0.0487965140491724,0.8618068970933394,-0.17781476406446348,0.5059592803072731,
c_sca_s4_r010_b1.5,0.1392031015030982,0.0628607557834488,0.0035641617141664,0.3652301430702209,0.08999975398182869,0.8810234613357636,-0.1866930321322641,0.5344316786241339,
c_sca_s4_r010_b6,0.13327203584573383,0.061968910676593325,0.0015302600804716,0.3631470203399658,0.08774175867438319,0.8758413655809264,-0.18567429325056012,0.5285522031998903,
c_sca_s4_r012_b6,0.2404293191499069,0.09813222968684976,0.0142097286880016,0.558188259601593,0.14477241039276123,0.8962384522319878,-0.19033380937514438,0.5499029492274722,
c_sca_s4_r014_b3,0.36963586822181904,0.1333930251176197,0.0588135346770286,0.7432407140731812,0.2031383365392685,0.9193449427246163,-0.18540545113485302,0.5611748120981017,
c_ca_s4_r04.5_b6,0.0021451575235263954,0.003779542963865302,0.0,0.027057196944952,0.0028226869591207867,0.44344215677934207,-0.13404367936026368,0.25468921974707887,
c_ca_s4_r06_b6,0.01962569963804425,0.01843978060160752,0.0,0.12587471306324,0.024617080111056552,0.7177089641505369,-0.15582218982921292,0.2945740502041722,
c_ca_s4_r08_b3,0.08748819039972543,0.0501011761079021,9.882975859909493e-08,0.2803062498569488,0.0722364988178015,0.8769850630470334,-0.1750357976190535,0.37286674483578175,
c_ca_s4_r08_b6,0.08496883617817215,0.049989125962466845,0.0,0.2806783318519592,0.07161510735750194,0.8720595642563304,-0.1717497945847333,0.3643001932577825,
c_ca_s4_r010_b3,0.21961636762944817,0.09829327475411742,3.934585765819065e-05,0.5179632306098938,0.14167464524507523,0.9113051617310904,-0.1790635855528409,0.4531690110681774,
c_ca_s4_r012_b1.5,0.37964369379310636,0.14257220684887384,0.0207279082387685,0.7927974462509155,0.19940006732940674,0.9031919455498084,-0.1674723561112878,0.4978285154970645,
c_ca_s4_r012_b3,0.3806458146417782,0.1462089021654745,0.0098472945392131,0.8185790777206421,0.2027079463005066,0.8968002107928092,-0.16662558996046112,0.49614763874129897,
c_ca_s4_r06_b1.5,0.027413174205636378,0.019743780115115985,3.690886160256923e-06,0.124916948378086,0.0272036823444068,0.8029594895821175,-0.16860287539642763,0.3342642877881143,
c_ca_s4_r06_b3,0.02115927600207911,0.01838862507152242,8.765388970211062e-10,0.1212131008505821,0.024849958019331053,0.7472958968526855,-0.16074747279992385,0.3048390792314958,
c_ca_s4_r08_b1.5,0.09641063689349012,0.05128119732961267,7.405942596960813e-05,0.283832311630249,0.07411127164959908,0.8871431728627149,-0.17972349443357732,0.3959827737498598,
c_ca_s4_r010_b1.5,0.22336143111032256,0.09713455843980273,0.0014515611110255,0.5250870585441589,0.13915879279375076,0.9036538471457245,-0.17874833513235278,0.46071711417502764,
c_ca_s4_r010_b6,0.21886022712940584,0.09881779747881095,7.494407583408248e-08,0.5179454684257507,0.14258430898189545,0.9132700247860887,-0.17805457485386092,0.4501289449803862,
c_ca_s4_r012_b6,0.38085752636581605,0.14750025075123904,0.0059082815423607,0.8322902917861938,0.20409716665744776,0.8931762016692454,-0.16633046221767886,0.4954827205188042,
c_ca_s4_r014_b3,0.5330911901272343,0.17481467690281072,0.0998636484146118,0.966763436794281,0.25411874055862427,0.9291511603971512,-0.15807625025878624,0.5112226194850703,
cresb_heavy_s4_r012_b1.5,0.3365224620481856,0.12077725657803631,0.0272712064245655,0.6648229881859005,0.1706843073043246,0.9097214978520105,-0.1726336943399106,0.5063956460772614,
cresb_heavy_s4_r012_b3,0.3358474145511459,0.12242125335602984,0.0233556937714029,0.6731339771912626,0.17319518988986526,0.9081112280175163,-0.17245652988508048,0.5048523611883522,
cresb_heavy_s4_r04.5_b6,0.004868966412885088,0.003593988476064662,0.0,0.0266402228804984,0.00495567076386165,0.7456676645653344,-0.20823158290079732,0.3344638127704955,
cresb_heavy_s4_r08_b1.5,0.09364784282174445,0.04397640401440594,0.0004160311785294,0.232821499234659,0.06329001771488715,0.9088919319225653,-0.18510342261041396,0.43653776479713224,
cresb_heavy_s4_r08_b3,0.08732649607259942,0.042756774279987225,3.3805010865879776e-05,0.2235947368571629,0.061290487875185,0.9105252671069977,-0.18458202099519183,0.42417543575980254,
cresb_heavy_s4_r08_b6,0.08565657390206746,0.042441583847214984,6.171287131188969e-06,0.2206702474192196,0.0606722830666047,0.9117881239403157,-0.184351504259248,0.4203888533273266,
cresb_heavy_s4_r010_b1.5,0.2002472178734366,0.08155191187649147,0.0052198332150085,0.4420688544548602,0.11652199121176865,0.9058527136547992,-0.17902277904146094,0.4783096292979442,
cresb_heavy_s4_r010_b3,0.19603402406120665,0.08177670783858948,0.0027332623180752,0.439167607800122,0.11707206599003506,0.9071098134005295,-0.17884932747924379,0.47299569105307643,
cresb_heavy_s4_r010_b6,0.19494046971680468,0.08187329481971094,0.0020937198370946,0.4375376470307822,0.11695993403772564,0.9078973527291043,-0.1788530331190509,0.4715175997140998,
cresb_heavy_s4_r012_b6,0.33570804298476264,0.12288604270623231,0.0221353381881144,0.6762597658962188,0.17404221880235204,0.9074383035214822,-0.1724341803221418,0.5044033926279617,
cresb_bb_s4_r012_b1.5,0.3907555697066768,0.1451193202331145,0.0345960796454592,0.8175783080925398,0.2033900673131403,0.9045329670587062,-0.16730177656253645,0.4971756289465048,
cresb_bb_s4_r012_b3,0.3920910520656892,0.14811582916163024,0.0302663560518447,0.833010450402713,0.207377462682095,0.9035928652309474,-0.1667036142215095,0.495543975604808,
cresb_bb_s4_r04.5_b6,0.003919242860663576,0.004452808683775489,0.0,0.0394043083549203,0.0049691682489698494,0.5695410824792257,-0.20479988082933698,0.2346718331323691,
cresb_bb_s4_r08_b1.5,0.10717439923056989,0.0542529039686406,0.0005603044102077,0.3211015659959658,0.07738438385593538,0.8695552870663857,-0.18644997559365292,0.39533526673819563,
cresb_bb_s4_r08_b3,0.09912304560336208,0.05323865533595045,2.309460850322948e-05,0.3181771914036396,0.07562149703667008,0.8615668731892672,-0.18626680522981073,0.375519159115716,
cresb_bb_s4_r08_b6,0.09693035768686294,0.053014023122981466,1.1920928955078125e-07,0.3178899606881553,0.07516915523036219,0.8587565194252476,-0.18610134598063924,0.3692678213835277,
cresb_bb_s4_r010_b1.5,0.23668353324473837,0.10055092894680968,0.0070596269523615,0.5637308434747598,0.14218911597751738,0.8955408270719067,-0.17684359495526217,0.4585957585413975,
cresb_bb_s4_r010_b3,0.23334763886277524,0.1018961025770127,0.0039258121978491,0.5699328846462509,0.1446631180588156,0.8948969706815642,-0.17622328451192557,0.4513930439360867,
cresb_bb_s4_r010_b6,0.23252653181979094,0.10235744713374607,0.003044011468506,0.5745123776552432,0.1453925053835572,0.8930914511055813,-0.1759903694823168,0.44926783011846305,
cresb_bb_s4_r012_b6,0.3924954082589263,0.14895625420681535,0.0285363138023325,0.8362090081414756,0.20811734377296964,0.9036793299099759,-0.1665584364534915,0.4950537707773055,
cresb_sch_s4_r012_b1.5,0.26432484939007406,0.10164568679434052,0.01484931974875,0.5635439435936629,0.1464928300613297,0.9057241263353093,-0.16991320991021502,0.5049176115532081,
cresb_sch_s4_r012_b3,0.26172154663254865,0.10245102753577934,0.009827788124428,0.5644281163755538,0.14672714837719125,0.9053029640660373,-0.17045203131442538,0.5020868655778135,
cresb_sch_s4_r04.5_b6,0.005274403306298368,0.0048332439329648565,0.0,0.0316180968337287,0.006732620668225851,0.7334592027974645,-0.1247528115909676,0.3231842635648013,
cresb_sch_s4_r08_b1.5,0.07133091965344704,0.03617490417167555,0.0001004282841439,0.2066198584628263,0.05151736645172239,0.8811691947494116,-0.15575961778614977,0.44213277236041887,
cresb_sch_s4_r08_b3,0.06649202815602118,0.035158938603234345,1.565062724494659e-06,0.2003685730997892,0.050134629831261546,0.8792479152225612,-0.15163469962147547,0.43100983019378974,
cresb_sch_s4_r08_b6,0.06523097488747255,0.034928265665827046,2.192438164830724e-09,0.1980347023133641,0.04959338990080295,0.8792978385927739,-0.15001961987183912,0.4274692671317582,
cresb_sch_s4_r010_b1.5,0.15044227478436156,0.06583665610404721,0.0016658782914486,0.3713033951802219,0.09402934057421236,0.8932338640853029,-0.1653968930201182,0.4763520815974724,
cresb_sch_s4_r010_b3,0.14539303252048455,0.06531681957703495,0.0004089031596061,0.3658133935730404,0.09316984599704659,0.8937026405141332,-0.1637355671071781,0.46899435642185816,
cresb_sch_s4_r010_b6,0.1440478613371728,0.06521781943442476,0.0002345987198271,0.3640792302649629,0.09313280491060705,0.8941090855270388,-0.16325867073080727,0.4666951292470239,
cresb_sch_s4_r012_b6,0.26107589013457183,0.10272973915293959,0.0080989134646217,0.5663169044175516,0.14642767952287716,0.9041549385850297,-0.1707828944124901,0.5009604367662143,
cresb_sca_s4_r012_b1.5,0.2623006285432417,0.0996149108151844,0.0200090922203691,0.5559666913566561,0.14475608808635296,0.9072248855861994,-0.16826743349686096,0.5061938747164632,
cresb_sca_s4_r012_b3,0.25968314798677683,0.10019524467935219,0.0159550205142612,0.5581338906923065,0.1442534316595867,0.9057161099017442,-0.16847953418725267,0.5038947764836452,
cresb_sca_s4_r04.5_b6,0.006854805141285898,0.00524697415377724,0.0,0.0351258745411403,0.007375917430927199,0.7724118762159844,-0.13572741579451866,0.35571547796077196,
cresb_sca_s4_r08_b1.5,0.07292167574478982,0.0358095430068878,0.0003265263745756,0.2068021691419466,0.0505372830482544,0.8797123585696276,-0.15724914452130345,0.449329599286273,
cresb_sca_s4_r08_b3,0.06823591365312172,0.03474403844168207,2.562879936187949e-05,0.2002938809527385,0.04911629506471645,0.8775544839101966,-0.1542348058159981,0.4395719801014546,
cresb_sca_s4_r08_b6,0.06700987894953238,0.03447642258282405,1.8362227676764545e-06,0.1983282609130037,0.048734869431570654,0.8777358410748333,-0.15320240808841185,0.4366564552564624,
cresb_sca_s4_r010_b1.5,0.15134341615365268,0.06487898561524426,0.0036538620967237,0.3696351887369807,0.09234935354361826,0.8917783025124539,-0.1646734757409796,0.4814166174319335,
cresb_sca_s4_r010_b3,0.14665573389798475,0.06431699380925422,0.0018856101176808,0.3658327434499255,0.09161641334107226,0.8902082393776757,-0.1635453530833421,0.4758205327102087,
cresb_sca_s4_r010_b6,0.14541276332132216,0.0641714352479083,0.0013535404267861,0.3646547686928559,0.0915112880597819,0.8899793301379447,-0.16325952530659923,0.4741254001462224,
cresb_sca_s4_r012_b6,0.2590067268109803,0.10037732461365499,0.0146913206572807,0.5588759134339182,0.14444105570198779,0.9050327181791766,-0.16856123528726255,0.5031416109302153,
cresb_ca_s4_r012_b1.5,0.3796436943477285,0.1425722068014054,0.0207279063761234,0.7927974591798642,0.19940006360411644,0.9031919455498084,-0.16747230365397503,0.49782844114960195,
cresb_ca_s4_r012_b3,0.3806458147643575,0.14620890196181346,0.0098472947583479,0.8185790185542667,0.2027079368777135,0.8968002107928092,-0.16662560019691347,0.4961475935135231,
cresb_ca_s4_r04.5_b6,0.0021451575343925285,0.003779542983656708,0.0,0.0270571978214909,0.002822686972863499,0.44344215677934207,-0.13404367936026368,0.25468921974707887,
cresb_ca_s4_r08_b1.5,0.09641063706211431,0.051281197414816064,7.405942853759316e-05,0.2838323210530421,0.07411127537488935,0.8871431728627149,-0.17972351817828913,0.3959827250316356,
cresb_ca_s4_r08_b3,0.08748819066509059,0.0501011762585165,9.88297602709602e-08,0.2803062722086906,0.0722365000230425,0.8769850630470334,-0.175035814543371,0.372866754737565,
cresb_ca_s4_r08_b6,0.08496883646438651,0.04998912608188048,0.0,0.280678329660612,0.0716151075766367,0.8720595642563304,-0.1717497608573897,0.36430026372277013,
cresb_ca_s4_r010_b1.5,0.223361431268956,0.09713455821084223,0.0014515611178734,0.5250870903186938,0.13915878008393678,0.9036538471457245,-0.17874828279745295,0.46071706122724493,
cresb_ca_s4_r010_b3,0.21961636818932087,0.09829327495766038,3.934585872818442e-05,0.5179632599739468,0.14167463757535986,0.9113051617310904,-0.17906360201685612,0.4531689828914623,
cresb_ca_s4_r010_b6,0.21886022762996288,0.0988177975776837,7.494407541611615e-08,0.5179454362129464,0.14258429583381205,0.9132700247860887,-0.1780545441252076,0.45012889153320207,
cresb_ca_s4_r012_b6,0.3808575263793578,0.14750025033469416,0.0059082814875771,0.83229025124627,0.20409713236286364,0.8931762016692454,-0.16633050173036285,0.49548269915651266,
crat_heavy_s4_n6m10_r08,0.1795531050999772,0.06150719939179194,0.0261744391173124,0.3595148026943207,0.08813719451427462,0.90230583341748,-0.19155476402517016,0.5453759828529912,
crat_heavy_s4_n6m12_r08,0.11910813644797862,0.04772143348870648,0.0083514777943491,0.2726684510707855,0.06889040395617482,0.8963050310543375,-0.1969878190350653,0.5283770233792503,
crat_heavy_s4_n8m14_r08,0.1302634175965154,0.052348219532988585,0.0087013645097613,0.2981681823730469,0.07559917867183681,0.8969511759640955,-0.19653900853616377,0.5283541821445942,
crat_heavy_s4_n6m10_r010,0.29890393728889536,0.09179894614892724,0.0583502501249313,0.5390495657920837,0.13283770531415945,0.9110265512664912,-0.18371604063590816,0.555420933679674,
crat_heavy_s4_n6m12_r010,0.2250567501432972,0.08024877258543492,0.0268624853342771,0.4559261500835418,0.1159842014312745,0.9068704031120346,-0.18868525908037836,0.5486580826656606,
crat_heavy_s4_n8m14_r010,0.2461345900171701,0.08776059496675018,0.0289928577840328,0.4967113733291626,0.12699393928050995,0.9078841522123409,-0.18774971180737443,0.5496297593898951,
crat_bb_s4_n6m10_r08,0.21621105121864798,0.07487793169944494,0.0301810298115015,0.4388109147548675,0.10488887131214147,0.8999030475521461,-0.18162981945088147,0.47772346531107723,
crat_bb_s4_n6m12_r08,0.14802766750499974,0.06094641443910732,0.0099974870681762,0.3529529571533203,0.08581686392426488,0.8896779257207139,-0.1856858773040249,0.4495032278513473,
crat_bb_s4_n8m14_r08,0.16260887226950554,0.06715636093641263,0.0104392217472195,0.3843092024326324,0.09483646973967558,0.8933851548344287,-0.1847266429833838,0.4499329701925064,
crat_bb_s4_n6m10_r010,0.3525318089402972,0.10756461972298285,0.0667959377169609,0.6420828700065613,0.15050731599330908,0.9041390029892007,-0.17312722365677774,0.4984245898421697,
crat_bb_s4_n6m12_r010,0.2755819358054602,0.09842511208717301,0.031830009073019,0.5653781890869141,0.13821452856063848,0.9024342924129204,-0.17668701955183308,0.4861982059028016,
crat_bb_s4_n8m14_r010,0.3021842786454149,0.10783777399871651,0.0344821512699127,0.6185237765312195,0.1517080739140511,0.9025325604064659,-0.17502513139299497,0.4883887192301855,
crat_ca_s4_n6m10_r08,0.20702735605561423,0.07260438832054471,0.027482645586133,0.4183008968830108,0.10317797213792806,0.9033955429935165,-0.1792940694222735,0.47996863638559545,
crat_ca_s4_n6m12_r08,0.13878484794903503,0.058571876274721095,0.0079732406884431,0.3256080448627472,0.0837021134793759,0.9012752469681402,-0.18190903463599237,0.4522281301162256,
crat_ca_s4_n8m14_r08,0.15245332969202782,0.0645155450030326,0.0081886928528547,0.3546608090400696,0.09224703535437584,0.9045345406332862,-0.18170242302689638,0.4524123848370794,
crat_ca_s4_n6m10_r010,0.3429155489233011,0.10525099510706322,0.0626558735966682,0.6209643483161926,0.14741107821464539,0.9061034879287806,-0.17236417242819582,0.49982513142057206,
crat_ca_s4_n6m12_r010,0.2649339728130629,0.0957533900242076,0.0273514129221439,0.5407460331916809,0.13593037426471716,0.9053222399646313,-0.17607453306455093,0.48780054074378115,
crat_ca_s4_n8m14_r010,0.29101941709582635,0.10503288350353965,0.0292080882936716,0.5919246673583984,0.14914087951183325,0.9056270387602191,-0.1749026153432718,0.4898463868087914,
cage_w6_p12,0.06972468375640864,0.24035098614622882,0.0,0.9999833538476944,2.9221860756156737e-07,0.1604625957084179,-0.10945876594725466,0.8013927663387893,
cage_w6_p12_mindist,12.252916078382952,3.8729055836647754,3.249171296319989,23.159172177741137,5.030702277122325,0.9167506226632076,0.11107273806222943,-0.8048831139852786,
cage_w6_p17,0.02477933765454132,0.14623948055115416,0.0,0.9999758637291178,6.096401161670428e-12,0.07169281381300924,-0.09904082367160351,0.6651175473920001,
cage_w6_p17_mindist,16.92953082372067,6.229392940627285,3.342057325887953,37.26547114552547,8.470873815468323,0.8990084570601298,0.1245769421147122,-0.7462053822837272,
cage_w6_p18,0.02678477290686719,0.15162913226403066,0.0,0.999972889137816,1.9401424911080767e-12,0.07543830519952704,-0.0762866682017156,0.6537798422394488,
cage_w6_p18_mindist,17.53707281095809,6.749438906391187,3.37111275486126,40.87753402110104,9.066880545811646,0.8895568010982383,0.10671935903915597,-0.7278734912173102,
cage_w6_p19,0.027370975130329198,0.15473738525209138,0.0,0.9999767001868176,6.325495682801829e-13,0.07232015032168901,-0.070037870958319,0.6068532976236657,
cage_w6_p19_mindist,17.971090974511863,7.037281087220985,3.333239521183835,44.5055942030606,9.306916855307266,0.8721248195346023,0.09866059414081921,-0.685713001385948,
cage_w6_pros_r06_b4,0.03716494236203659,0.10324156487539021,0.0,0.9998860830431516,1.9882944234349276e-05,0.22260798216062333,-0.12004576297897065,1.0,
cage_w6_pros_r06_b6,0.03689373818901192,0.10418853465645825,0.0,0.9999987134991668,1.742857057354663e-07,0.20881134938794915,-0.10189988351203728,0.9732120747668289,
cage_w6_pros_r07_b4,0.05580892867541913,0.13391257012762056,0.0,0.9999979132689882,0.0010809640661708928,0.2916431071888264,-0.12156596018938183,0.998579073333262,
pack_w6,3.0112080748606873,1.5832362662861799,0.8,16.1,1.9999999999999998,0.6582644389314688,-0.06614901335540885,0.3125888177923148,
pack_y3,3.159354957417727,1.7395048786851932,0.875,17.125,2.125,0.6528265659699786,-0.0061263110463649845,0.05258974939237892,
dssp_helix_total,2.334980548838187,2.585896901936788,0.0,13.0,4.0,0.5084818857399626,-0.29217069566861814,0.1020798325426871,
dssp_helix_1_9,1.5220271264851224,1.9751674456979558,0.0,8.0,3.0,0.42601366255954454,-0.24768331791867462,0.08197064723269708,
rg_heavy,1.019356297302913,0.2014567337389122,0.7114563191181973,1.9788149939518591,0.23520369202458946,0.7928880442502177,0.16449834377511613,-0.5446378640899567,
rg_ca,0.9422572229286753,0.20112336176679516,0.6222641192344364,1.896425098942494,0.23360720792174838,0.7940547770648564,0.15472358275660852,-0.5002213258122777,
e2e_nc_ca,21.832123915463036,9.569881494183921,3.799631834030152,61.241119384765625,13.172913074493405,0.858503870385581,0.08264157742213891,-0.25893388807366485,
e2e_n_c,22.28682680436332,9.941162528175603,3.198579788208008,62.35308837890625,13.505806922912598,0.8622413090795581,0.07124255748888408,-0.23016339881410972,
asphericity,0.6861317759526038,0.512440979056907,0.0334222912788391,3.779219388961792,0.5567495673894882,0.7225657498701282,0.13300565442158435,-0.5162793424085391,
acylindricity,0.09337529015090167,0.06140689443735784,0.0006941184401512,0.572759211063385,0.07582125067710875,0.6785484819511279,0.049533080918560894,0.031735443504744956,
shape_anisotropy,0.3733057232888737,0.20733376087890693,0.0042682290077209,0.9315153956413268,0.3281760811805725,0.9434210242576385,0.10208184366481626,-0.47171358743470465,
max_ca_ca,27.035693613781813,6.9967683207525795,14.491454139495438,61.24111895214087,8.720073020493924,0.7995754081995757,0.11826905201626772,-0.40978434540832426,
mean_ca_ca,12.271282780740716,2.2868895571986574,8.546884361400176,23.11792092635884,2.6090855520065652,0.7936076912095572,0.1635858267524514,-0.5048078766185979,
helix_1_9_ca_span,15.82332842598447,3.0567653299488344,9.061070162569743,27.8033704222527,3.85816953004678,0.8495418385156386,0.08457198093611264,-0.013735565855474004,
rg_helix_1_9,0.5858373016912402,0.0807998603522966,0.4153631044877691,0.906225894738933,0.09870147893993453,0.8435138426001306,0.14647192773086617,-0.02778960733066576,
d_w6_p12_ca,12.462619461001566,3.205126828594474,3.9927065973916354,21.531561763768924,4.050581033918101,0.8991810339693521,0.14329617532717182,-0.7470329188509952,
d_w6_p18_ca,18.059071176203908,6.207472311692363,4.032163792107607,40.34213755181296,8.416718132754173,0.8684832611742275,0.11229987785189888,-0.6289062063265114,
d_y3_k8_ca,10.893263501417241,2.4569245526692653,4.129343388726197,18.01733345799961,3.1098041190835684,0.8910998580969174,0.11987355123331518,-0.010812913122066092,
d_w6_cage_centroid,17.5733134465919,5.732169537060698,1.86345636844635,37.66963958740234,7.464306354522705,0.854401674544908,0.119742219387077,-0.8216934000772661,
hbond_bb_ge3,0.1436773570300076,0.41194666227896737,0.0,4.094393253326416,0.0010629296302794998,0.21386734093472765,-0.033458142334014694,0.1357357228310635,
hbond_i_i3,0.033747340493266886,0.17274008619990883,0.0,1.9851343631744385,2.771615982055664e-06,0.09502667091044613,0.020003362705195763,0.06897344471394032,
hbond_i_i4,0.011409896362744072,0.09798303985932537,0.0,1.9677507877349851,2.9802322387695312e-08,0.039747018068322065,-0.02335738430361802,0.0880222905937149,
hbond_helix_window,0.029358349692719977,0.17681804535901752,0.0,2.977412223815918,2.9802322387695312e-08,0.06628981118366288,0.02145088695669104,-0.04741250499144788,
contact_order_ca8,0.13310151264129583,0.03316098027891434,0.0743243243243243,0.2731884057971014,0.04578643578643579,0.8543630033538454,-0.14689549752921807,0.379041364517179,
chirality_ca,-8.339855657114125,126.32623800701036,-359.5306091308594,320.9050598144531,202.84284210205078,0.8988107453941234,0.06910550067540737,0.025855214881092624,
cage_score,0.03716494236203659,0.10324156487539021,0.0,0.9998860830431516,1.9882944234349276e-05,0.22260798216062333,-0.12004576297897065,1.0,
rmsd_ca_to_survivor000,7.530305903248871,1.6747276356138359,0.0,12.440499,2.6745772999999993,0.7935939373399324,-0.10339830265355976,0.45697637529069496,
rama_alpha,4.500367994953212,2.3242955438604427,0.0,15.0,3.0,0.7443128964460325,-0.3147790875337474,0.1088366767493999,
rama_beta,1.4486384186731154,1.5350891755675893,0.0,10.0,2.0,0.5396343923641388,0.12960600098928976,-0.1907712395777728,
rama_ppii,4.241825254967932,2.0160694437066717,0.0,13.0,3.0,0.7004208544742957,-0.05640508339578335,-0.18813043441416144,
rama_left,1.2502365681842078,1.3672820871063742,0.0,9.0,2.0,0.5073360198953945,0.050274541278352174,0.17107709508032307,
rama_alpha_1_9,1.8194721900956787,1.3904851788999533,0.0,7.0,2.0,0.5584466265713158,-0.21067510394519387,0.07892151160102955,
cis_omega_any,0.080853748291452,0.272610380724349,0.0,1.0,0.0,0.09374989486915387,0.05315001424169698,-0.02309592805362792,
torpca_pc1,-1.4063524025136556e-07,1.3103798702368803,-4.2921257,3.4632895,1.77200004,0.873959632117359,-0.19394575967848776,0.2618753780767937,
torpca_pc2,7.401692924336358e-08,1.0067866466712414,-3.015368,3.4471025,1.39863875,0.8517342777563169,-0.026624766771419044,0.1691578414470014,
torpca_pc3,-8.036100167674726e-07,0.9917544926249505,-3.1958897,3.2161002,1.350702685,0.8475923225863776,0.07806798757735962,-0.06389184477867013,
torpca_pc4,-5.392415960471248e-07,0.9736199841910234,-2.9276924,3.3584282,1.314496375,0.8507154520567398,-0.012927790902607447,0.06901445074054692,
torpca_pc5,3.8691145831322316e-07,0.9338166640732222,-2.8197412,3.178712,1.291743495,0.8526833305033926,0.02800003831322563,-0.06644152232239722,
restorpca_pc1,-9.203960156202749e-16,1.162433835353622,-3.626560561141544,3.696226616591143,1.6195786495879232,0.8588845395716105,-0.1155339393467483,0.014077783231773023,
restorpca_pc2,2.9957694988939143e-16,0.9989382633276488,-3.4924650176488514,3.0412825804339354,1.361855059288168,0.8466547887084578,-0.0016907503089898213,-0.09575544215917188,
restorpca_pc3,1.9797479232091952e-16,0.989447525325314,-3.458432819844013,2.893335388809999,1.3995582641505844,0.8495533602873919,0.08505181532648211,-0.07948628345086628,
chi1_w6_sin,-0.8837290500047418,0.09118890055714188,-0.9999978,0.95165855,0.06165616500000004,0.33329774239572263,-0.06806915172017407,-0.05738077586806582,
chi1_w6_cos,0.44259678278521714,0.12171950285126483,-0.99999976,0.998976,0.12374793000000006,0.5144900919023839,-0.06964431505264645,-0.05710512560487366,
chi1_y3_sin,-0.8542786814025864,0.14427243712515808,-0.99999315,0.938566,0.058793374999999926,0.3168544686634147,-0.0009844491564647174,-0.053464288578302724,
chi1_y3_cos,0.48463794930662396,0.12049670453970139,-0.9827434,0.9980303,0.10402866499999996,0.4836333150752464,-0.0005737825294728002,-0.0554529512918578,
chi1_r16_sin,-0.8570770729281357,0.2024036546531899,-0.99999994,0.99769294,0.07033487999999988,0.36967413862440474,0.15621094365489135,0.010588873516592177,
chi1_r16_cos,0.43531438723902327,0.18695730777374214,-0.99999815,0.99998176,0.13221261500000003,0.5349968173672738,0.1617482118516711,0.040825526421972444,
sasa_total,25.146853355588267,2.0588030240982635,18.83445,31.358831,2.848476000000005,0.8668634789356476,0.22264242552404778,-0.48627047082586666,
sasa_hydrophobic_frac,0.08511873631931448,0.006890153659945628,0.051073506,0.10919625,0.009029177999999999,0.7610754459897618,-0.06301245559876613,-0.05318185188845128,
burial_w6,0.24674950540880036,0.13434420370593403,0.0,0.8990421,0.17539149499999998,0.8174460779465326,-0.07219095161639469,0.4459507447885995,
burial_y3,0.2316740019143728,0.13540389311272133,0.0,0.9239728,0.16409653500000004,0.7967080514574066,-0.061658726306497255,0.08466385098004413,
