variant,metric,checkpoint_index,checkpoint_step,frac_total,bin,x,F_kcal_mol,P,count
current,rg,10,9414500,1.0,6,6.208801569881657,0.04261081705645564,0.06656319272881599,315439
current,rg,10,9414500,1.0,7,6.401583314188454,0.005630348250213801,0.07082292473022835,319829
current,rg,10,9414500,1.0,8,6.594365058495252,0.0,0.0714949688373926,315132
current,rg,10,9414500,1.0,9,6.78714680280205,0.014555867216688556,0.0697704866005326,303205
current,rg,10,9414500,1.0,10,6.979928547108847,0.006585201220424386,0.07070958064924567,294894
current,rg,10,9414500,1.0,11,7.172710291415645,0.05540766215950854,0.06514961244956959,273840
current,rg,10,9414500,1.0,12,7.3654920357224425,0.14098294813087575,0.05643798943775621,254584
current,rg,10,9414500,1.0,13,7.55827378002924,0.21460108620884966,0.049881767389476216,233294
current,rg,10,9414500,1.0,14,7.751055524336038,0.2860006779777813,0.04425153184433714,212923
current,rg,10,9414500,1.0,15,7.943837268642835,0.3689991153219485,0.038500396466338044,202821
current,rg,10,9414500,1.0,16,8.136619012949634,0.4719932342351705,0.03239183432924173,187454
current,rg,10,9414500,1.0,17,8.32940075725643,0.5789793854173577,0.02707059167284685,174950
current,rg,10,9414500,1.0,18,8.522182501563227,0.6308324769486757,0.024815529964416255,165266
current,rg,10,9414500,1.0,19,8.714964245870025,0.7324341297639669,0.02092706319392333,147837
current,rg,10,9414500,1.0,20,8.907745990176823,0.7994439411909051,0.018702198008198487,126028
current,rg,10,9414500,1.0,21,9.10052773448362,0.901802947212577,0.015751635796384934,95372
current,rg,10,9414500,1.0,22,9.293309478790418,1.0541277650914747,0.012199986038119772,64013
current,rg,10,9414500,1.0,23,9.486091223097215,1.2981270914865897,0.008102322238069832,37431
current,rg,10,9414500,1.0,24,9.678872967404013,1.6563808778912203,0.004442495963418611,18137
current,rg,10,9414500,1.0,25,9.87165471171081,2.1017841214297697,0.0021045415749801886,7153
current,rg,10,9414500,1.0,26,10.064436456017608,2.7478825098170505,0.0007120075471582772,2466
current,rg,10,9414500,1.0,27,10.257218200324406,3.49328055207147,0.00020392636938748585,601
current,rg,10,9414500,1.0,28,10.449999944631202,4.399747133353034,4.45785749105809e-05,94
current,rg,10,9414500,1.0,29,10.642781688938001,4.543500102990729,3.5027110686813836e-05,20
