cv,family,mean,std,median,IQR,p05,p95,span_01_99,entropy,BC,nw_k1200
c_bb_s3_r012_b1.5,contact,0.7814388125138388,0.17260352228317324,0.8308777213096619,0.25618770718574535,0.43534530103206637,0.9800502002239229,0.6479832881689072,0.8966744712199733,0.6123052243005535,19
c_bb_s2_r012_b1.5,contact,0.829770558352051,0.13433133368696332,0.8681620359420776,0.199454665184021,0.5603871285915375,0.9843556106090545,0.5041754937171935,0.8965700417068849,0.6122194456555737,15
strand_cross_far_r08_b3,strand packing,0.19677233628602667,0.10968775842212503,0.1926082521677017,0.1692458055913448,0.02868377696722737,0.383060473203659,0.4395662941411137,0.8963152573170443,0.45664451269022754,13
cresb_bb_s4_r012_b3,contact resbal,0.7279047717098487,0.23262157265417852,0.7943141855122078,0.3527574489957519,0.26104073449082316,0.9910149407085209,0.8509866985164227,0.8961159327044579,0.6231569753543378,25
c_bb_s4_r012_b3,contact,0.7279047747044545,0.23262157467507,0.7943141460418701,0.35275742411613464,0.2610407412052154,0.9910149276256561,0.8509867724776268,0.8961159327044579,0.623156974487855,25
strand_cross_all_r08_b3,strand packing,0.2536537548840754,0.0998447827265142,0.249968409538269,0.1526415050029754,0.09867029041051859,0.42271391749382015,0.4024880833923816,0.895354064896692,0.4497911963001775,12
cresb_ca_s4_r012_b3,contact resbal,0.7181591926636629,0.24119870114739403,0.7808082955224174,0.36616897724923614,0.2385389570678983,0.9972443129335131,0.8864127826123012,0.8950953342287242,0.6040416358880689,26
c_ca_s4_r012_b3,contact,0.718159194659737,0.241198702638729,0.7808083295822144,0.3661690056324005,0.238538958132267,0.9972444474697112,0.8864127345383169,0.8950953342287242,0.6040416364383728,26
cresb_sch_s4_r010_b1.5,contact resbal,0.28349487791649775,0.16209465606003104,0.2771201051802685,0.24153168410994114,0.030812848856465614,0.5623344723679539,0.673103188871674,0.8949844097609139,0.42705946994681965,20
c_sca_s3_r010_b3,contact,0.29438837582452015,0.13548677166536982,0.2869044542312622,0.19351153075695043,0.08899769335985176,0.5341539442539216,0.5933630513399839,0.8947038964889105,0.41843356198635095,17
cresb_sca_s4_r010_b3,contact resbal,0.2794182239186274,0.1600180231597852,0.273275186151933,0.23780614415149176,0.030122375037452104,0.5554488184820449,0.6682114461753742,0.8943903811989153,0.42618379584477956,19
torpca_pc3,torsion PCA,2.545636623424999e-07,0.9358931438327248,0.024310112,1.30235351,-1.5533206199999998,1.4921165200000004,4.2474319959999995,0.8942468410411516,0.3811374903693301,127
c_heavy_s4_r014_b3,contact,0.7493051605713511,0.18988153188635207,0.806340217590332,0.2671852111816405,0.35885610282421115,0.9622297823429107,0.7569391390681267,0.8940254203353676,0.6124961898556975,22
c_ca_s3_r012_b3,contact,0.7884371247905161,0.18105325116482418,0.8353973627090454,0.2745141386985779,0.4284508526325226,0.997917515039444,0.6659742712974548,0.8939362043540918,0.6038370713118913,19
c_ca_s2_r012_b3,contact,0.8354510787671073,0.14081919607134147,0.8719757199287415,0.21351101994514454,0.5554617583751679,0.9983802497386932,0.5179799652099608,0.8939362043540918,0.6038370543241635,15
cresb_sca_s4_r010_b6,contact resbal,0.27765864651831806,0.16136783010134323,0.2711041956346621,0.23927095236147494,0.02679847635587465,0.5572457062728982,0.6715241055917222,0.8932898229465267,0.42786199108606715,20
c_sca_s2_r010_b1.5,contact,0.37703992102909784,0.11021686982431768,0.3720809817314148,0.15763196349143987,0.20625202506780618,0.5696888387203218,0.48360804617404934,0.8928564732264567,0.410482103799183,14
e2e_nc_ca,geometry,12.426906736302321,5.077272007625621,11.76357364654541,7.36738395690918,5.254513835906982,21.733069419860833,21.176876459121704,0.8919921849762295,0.4682633271603728,633
c_sca_s2_r010_b3,contact,0.3750603057742297,0.1139162513577904,0.3685681521892547,0.1626543253660202,0.1990376502275466,0.5757500052452087,0.5008764743804931,0.8917339365717719,0.4128671658697749,14
c_sch_s2_r010_b1.5,contact,0.34465323437805817,0.12195935260591617,0.3335073888301849,0.1708255261182785,0.16531221866607665,0.5688223958015443,0.5213545262813568,0.891671579293819,0.44281208356189056,15
cresb_bb_s4_r012_b6,contact resbal,0.7308677282815645,0.23495512321181913,0.7984127749999365,0.35745049134961193,0.2606321991110842,0.9949226481751319,0.8551575696663487,0.8914899359150931,0.6249325044285023,25
c_bb_s4_r012_b6,contact,0.7308677315361718,0.23495512573626967,0.7984127998352051,0.3574504554271698,0.26063218712806696,0.9949226200580596,0.8551575261354447,0.8914899359150931,0.6249325011672033,25
c_sca_s2_r010_b6,contact,0.3746450338901214,0.11502518923026904,0.3683600425720215,0.1640819013118744,0.1969814047217369,0.5776399612426758,0.506353481709957,0.8913453753301531,0.41355110508170617,15
e2e_n_c,geometry,13.136194447959918,5.465992045183454,12.577170372009276,7.599240303039551,5.071578741073608,23.002190399169923,23.45445151805878,0.8911390964619933,0.4360646810101417,701
c_sch_s3_r010_b3,contact,0.2759061851764368,0.14551115680023183,0.2597767114639282,0.2051167935132981,0.06637775227427478,0.5425818502902986,0.6245302833989262,0.890749198162074,0.45114790807172456,18
d_d3_t8_ca,geometry,9.907503815527436,2.4525743563979807,9.782639604944125,3.3719069869109557,6.17535480875121,14.390068261462005,11.05519051500837,0.8906697790459011,0.39762181590302903,330
c_sch_s2_r010_b6,contact,0.33999232007710206,0.12728407653304769,0.3269988298416137,0.17696744203567513,0.1549727439880371,0.5747955083847046,0.5474915093183518,0.8905686127173367,0.44642494214766704,16
c_heavy_s2_r06_b1.5,contact,0.13084728566665513,0.03785799642265372,0.1300037950277328,0.054995439946651445,0.07144550979137418,0.1955832406878471,0.16115787267684936,0.8903873643306196,0.4085072243329712,4
c_sch_s2_r010_b3,contact,0.340898698927376,0.12600071859400233,0.3285573124885559,0.17560409009456635,0.15704159587621688,0.5725813329219819,0.5403301648795604,0.8901547577132584,0.44608150796186113,16
c_ca_s4_r08_b3,contact,0.2322801827105498,0.1671434117362227,0.2149051427841186,0.26816255226731306,0.0016225466621107801,0.5277705848217011,0.6296692978761348,0.8900358714364568,0.5088338641503897,18
cresb_ca_s4_r08_b3,contact resbal,0.23228018306147677,0.16714341184849546,0.2149051442032768,0.2681625620240257,0.00162254671255745,0.5277705402601334,0.6296693043765567,0.8900358714364568,0.5088338612765702,18
cresb_ca_s4_r08_b6,contact resbal,0.22866670529289576,0.1694263175016218,0.2076151739983331,0.26791904228074215,3.823964368729366e-05,0.5289646398453486,0.6388467658417565,0.8897411930467973,0.5104626962487457,19
c_ca_s4_r08_b6,contact,0.2286667044335061,0.16942631717671278,0.2076151669025421,0.26791905984282494,3.823964289040306e-05,0.5289646267890931,0.6388468061174661,0.8897411930467973,0.5104626997862729,19
c_heavy_s2_r014_b3,contact,0.8378566858332747,0.11645041691420474,0.8721014261245728,0.16200357675552368,0.5979577481746674,0.9695711314678193,0.46933807015419005,0.8896069164461242,0.6104158272901872,14
cresb_sch_s4_r010_b3,contact resbal,0.2764941122478195,0.16740230448961893,0.2683186466246843,0.24888133780358151,0.017221899890547815,0.5674643815932795,0.6826279379978364,0.8885475082208583,0.43191438961086,20
cresb_ca_s4_r012_b6,contact resbal,0.7216050323360926,0.24498445783362616,0.7857463657855988,0.3687171112923395,0.23496873832884285,0.9999135627633049,0.8987006459349678,0.8881999548985975,0.6039499970407182,26
c_ca_s4_r012_b6,contact,0.7216050343998172,0.24498445957788817,0.7857463359832764,0.3687171936035156,0.2349687188863754,0.9999135494232176,0.8987006688117982,0.8881999548985975,0.6039499941635975,26
c_ca_s2_r012_b6,contact,0.8376008224934681,0.14290947674479987,0.8750187158584595,0.21508392691612244,0.5537251651287078,0.9999488234519959,0.5242703127861024,0.888192513007023,0.6039456417749568,15
c_sca_s4_r010_b1.5,contact,0.25928029711311856,0.15608934695216706,0.2369492202997207,0.23071242868900305,0.035070213302969847,0.5376826941967012,0.6422624260466543,0.8876847168079476,0.4725864470401158,19
shape_anisotropy,geometry,0.2668774770469601,0.1637286099314858,0.2215158343315124,0.23116770386695862,0.07337381839752197,0.5896786391735077,0.6630970740318298,0.8871407883122753,0.5924186516444586,19
cresb_sch_s4_r010_b6,contact resbal,0.2745950082190359,0.16899744880458872,0.2661632263619038,0.2505880608145769,0.01347529912615809,0.5683532128443735,0.6873639047354045,0.8862984679148955,0.4329747609295439,20
d_y2_w9_ring,geometry,14.310251776502689,4.655466839732977,14.09308910369873,6.538021087646484,6.584678602218628,22.246831893920902,20.072635698318482,0.8860415373715419,0.39782031480775465,600
torpca_pc4,torsion PCA,1.2907298233201145e-07,0.9222115650765218,-0.03849566,1.22434017,-1.48888568,1.5571955100000003,4.306305415999999,0.8858570563886723,0.3643017501920432,128
c_ca_s2_r06_b1.5,contact,0.18436312158679888,0.06372809962221343,0.179932489991188,0.09306929260492325,0.08917584568262092,0.29648170173168176,0.26752570524811736,0.8844297582201566,0.43666627546629955,8
c_heavy_s3_r06_b6,contact,0.06873344125147852,0.04209843095819039,0.0650094300508499,0.06176718883216374,0.0072570355609058905,0.14528986066579822,0.17420705495635042,0.8841623852241454,0.44823101187285475,5
c_bb_s3_r012_b3,contact,0.7924806192726989,0.1776728507828163,0.8444033861160278,0.2669830918312073,0.4373129427433014,0.9929857909679413,0.6552568978071214,0.8841603219221699,0.6196955690561892,19
c_bb_s2_r012_b3,contact,0.8385902201657001,0.1381937282633848,0.878980278968811,0.20765361189842224,0.5623276889324188,0.9945439398288726,0.5096516513824463,0.8841578150738428,0.6196906875248995,15
c_bb_s2_r06_b1.5,contact,0.2187917467155777,0.06637914269532601,0.2146168798208236,0.0987931340932846,0.11848098859190935,0.33528878390789035,0.27897515684366236,0.8841076162529736,0.43579678794123705,8
d_y2_w9_ca,geometry,11.48949503873654,3.610934298484407,10.92081557308182,5.004538988755623,6.354306094677285,18.187799356813542,15.752321531714617,0.8809293142548568,0.46154523337248743,471
c_heavy_s2_r06_b3,contact,0.11926634098591944,0.0366715155640798,0.1181285753846168,0.052724517881870325,0.0626057431101798,0.18294594585895538,0.15780361421406264,0.880336156507908,0.40803783245356706,4
c_sca_s4_r010_b3,contact,0.25262461358001836,0.15975136142816954,0.2283008694648742,0.23488016426563268,0.026109196059405784,0.5396220028400421,0.6546870632562787,0.8800713697527418,0.4809747096021631,19
c_bb_s2_r012_b6,contact,0.8408187680025992,0.13925242583737998,0.8813244700431824,0.20967766642570496,0.5631138443946838,0.9969786763191222,0.510305443406105,0.8794791447904994,0.6216653598673451,15
c_sca_s4_r010_b6,contact,0.25082001606037607,0.16076697650945118,0.2259536236524582,0.2363804318010807,0.023227420635521343,0.5397588312625886,0.6578493729303589,0.8778549581851423,0.4832658689138925,19
c_sch_s4_r010_b1.5,contact,0.24213618421261068,0.16935701378911752,0.2081467509269714,0.25103135034441953,0.021452173031866542,0.5635310113430024,0.682325837253593,0.8776291375317776,0.5312096652438599,20
c_ca_s2_r06_b3,contact,0.17190077352076427,0.0712465217560503,0.1668027937412262,0.10257986187934875,0.0660794705152511,0.29914438128471377,0.30416647680103787,0.8773475026122555,0.4350454456372668,9
c_ca_s2_r06_b6,contact,0.17557766764003277,0.07855874268523184,0.1697685718536377,0.11343995109200475,0.05722251646220676,0.31476049423217767,0.3392872216552495,0.8770859951734443,0.42848096583175377,10
c_heavy_s2_r06_b6,contact,0.11624278848460388,0.036616363024379206,0.1148947551846504,0.05245331302285197,0.06005073338747021,0.1797529116272926,0.15796652980148793,0.8749022329134301,0.4080970589343175,4
c_bb_s2_r06_b3,contact,0.2068238220406169,0.06733998710736894,0.2006283551454544,0.0992315337061882,0.1088418558239936,0.32693359255790716,0.2854224924743174,0.8692170203778284,0.4442640930153086,8
acylindricity,geometry,0.058968186005355014,0.03239738916528161,0.0546528622508049,0.04750920459628105,0.013749300315976059,0.11680962368845936,0.13922957353293894,0.8678270242748655,0.46334024618367936,4
c_sch_s4_r010_b3,contact,0.2346604553598259,0.17352060786751544,0.1968055069446563,0.25443798303604126,0.012685055937617986,0.5656953155994415,0.6917808722148767,0.8646981030317548,0.5428205574975205,20
torpca_pc5,torsion PCA,-1.4339013973461885e-07,0.8701655701629117,-0.0010793507,1.1932001700000001,-1.4244252999999998,1.46857874,3.921250197999999,0.8638805171273627,0.3623593043801902,117
c_bb_s2_r06_b6,contact,0.2036320206570981,0.06827413793402895,0.1963596940040588,0.10022348910570139,0.10574521943926808,0.32605217993259433,0.2885010616481304,0.8621744415910152,0.44763928583697143,8
c_sch_s4_r010_b6,contact,0.23259734969434953,0.17469821952211662,0.1938437074422836,0.2554746419191361,0.010103390738368,0.5663329184055329,0.6956727103406819,0.8611832099037686,0.5457905118703831,20
c_sca_s2_r08_b1.5,contact,0.19793544701390822,0.07436036190392327,0.1897940784692764,0.10270243138074875,0.09035494253039353,0.33649311065673826,0.33072991490364073,0.8589581750722405,0.42589499802863434,9
c_sca_s3_r08_b3,contact,0.14314988313348756,0.08862400305327013,0.1317757070064544,0.12024131789803505,0.017842899821698642,0.3091104179620743,0.3923508539516478,0.8550283276852465,0.45596165253220905,11
c_sca_s3_r08_b6,contact,0.1410447894459543,0.08898891527767945,0.1291851252317428,0.12042731046676636,0.015459340810775721,0.3082479745149612,0.39200511399423704,0.8535095234835046,0.45857355047208265,11
c_sca_s2_r08_b3,contact,0.18932213352466815,0.07557432343922083,0.1807408928871154,0.10351629555225375,0.08096248358488081,0.33127666413784024,0.3376057696342468,0.8506930600570374,0.4284189605087857,10
burial_d3,SASA/burial,0.2389853455904881,0.1547004799449217,0.19827563,0.22943207499999999,0.054211872,0.5378126740000001,0.6410394497999997,0.8505456044342262,0.5488194933746728,19
c_sca_s2_r08_b6,contact,0.18688162273848852,0.07597415038000654,0.1780462265014648,0.10425291210412979,0.07824627384543414,0.3292397022247314,0.33911364950239653,0.8476123249327406,0.4287634556342414,10
c_sch_s2_r08_b1.5,contact,0.1765848442972337,0.08188180525939241,0.1629584729671478,0.110027264803648,0.06741213649511336,0.33610938191413875,0.35929033659398546,0.8474082304317759,0.47976356873505116,10
c_bb_s3_r06_b6,contact,0.1037400609465102,0.07343035937287792,0.0915227383375167,0.10802234336733818,0.008952431473880952,0.24107790589332576,0.2973126494325697,0.8471166618950925,0.5101441759854748,8
turn3537_mean_ca,geometry,7.758181119491055,0.8384835989084918,7.788186073303223,1.1122300624847412,6.363980674743653,9.117003536224367,3.9670239257812474,0.8446960661051917,0.3340401884301386,118
c_heavy_s4_r06_b1.5,contact,0.06253959236883667,0.04681372805690718,0.0547743253409862,0.0700028603896499,0.00244588321074839,0.149854202568531,0.18696980493084994,0.8429866587505788,0.5106068046226399,5
c_sch_s2_r08_b3,contact,0.1686706841691,0.08376091634270559,0.1543391048908233,0.11252814531326297,0.05775675959885116,0.3324432164430619,0.3673922483623028,0.8383775167434239,0.4835120157318937,10
c_sch_s2_r08_b6,contact,0.1667135905655037,0.08448153191786763,0.1520851999521255,0.11330191418528555,0.05499724559485907,0.33273480832576746,0.3713410200178623,0.8346749895390151,0.48341038417593146,11
c_bb_s2_r04.5_b6,contact,0.06192260106962476,0.02147948356076881,0.0591295100748539,0.029586682096123758,0.03202095404267303,0.10158980190753936,0.09620759475976227,0.831626833140586,0.43653719055006973,2
c_sch_s3_r08_b3,contact,0.1335581121477258,0.09606322863916517,0.1149976775050163,0.128394640982151,0.008477949071675499,0.3211801826953889,0.4124453294952398,0.8295806473852559,0.5143680808196743,12
c_heavy_s2_r04.5_b6,contact,0.029437805098897037,0.01038904819808657,0.0285003893077373,0.014342330396175402,0.0143328689970076,0.04834573492407795,0.04697735507041215,0.8292339472631697,0.4094938703456181,1
chirality_ca,geometry,25.300984056520182,235.89622715696018,26.72099876403809,345.4104309082031,-355.9258697509765,405.1786529541016,1045.9374279785154,0.8287838123806893,0.377021222881554,31284
max_ca_ca,geometry,15.175272861545189,3.45410195821974,14.431729442888807,4.4909686221893566,10.911491663922122,22.062510360739086,15.381273806771073,0.8247072034215438,0.5200628204245547,460
c_sch_s3_r08_b6,contact,0.13172092057048532,0.09673958778906665,0.1122375950217247,0.1295568570494652,0.00613487758673721,0.3212929606437683,0.41347279682986465,0.8240936293059337,0.5178501164280874,12
rg_heavy,geometry,0.673857702083097,0.08520901268274786,0.6534570798854785,0.10795938562775098,0.5726738108678887,0.8465288608803313,0.38742223116842467,0.8233336101185429,0.5444306712530381,11
mean_ca_ca,geometry,7.981881038670022,1.074270578192659,7.721610640930413,1.3414975654634755,6.667278942440253,10.149182789467478,4.759511911388708,0.8201503092365957,0.5336116890267578,142
cresb_sca_s4_r08_b1.5,contact resbal,0.14004918804232172,0.10434836186938425,0.1237955053716346,0.1538243089046583,0.005290331118165211,0.33319834691248146,0.4261295029763937,0.8175750810899163,0.4931035218286958,12
rg_ca,geometry,0.5782854387397801,0.09144051803562643,0.5553146631459538,0.11403634492332604,0.46864207454453777,0.7637940799272792,0.4071039375422028,0.8149863322924423,0.5449315700214673,12
c_heavy_s3_r04.5_b6,contact,0.01570317029997002,0.01156117055509494,0.0140688857063651,0.016489475034177303,0.00020583568693831005,0.03731227591633789,0.04806562010007543,0.8120041904632964,0.484075891533672,1
burial_w9,SASA/burial,0.1668781632681505,0.10889303202390345,0.14308286,0.14764419,0.027300721700000002,0.37519696900000005,0.4592066792999999,0.8108119269388101,0.4992973732323647,13
c_ca_s3_r06_b6,contact,0.08516357992532343,0.07434878473596625,0.0699332132935524,0.10745574347674851,3.278670701547527e-05,0.2260186403989793,0.296292052077395,0.8104595627562152,0.5429773831394925,8
c_sca_s2_r06_b1.5,contact,0.07593256513297082,0.03676220930964781,0.0704024508595466,0.04826233349740511,0.02589105833321802,0.14541890323162074,0.16955833951011293,0.8088366424441843,0.44933280735764797,5
c_heavy_s4_r06_b3,contact,0.05249667912426164,0.04338724742132481,0.0435486584901809,0.06399580650031565,0.00046053056721567,0.1347510680556297,0.17288634928941973,0.8034323580584151,0.5304176833892399,5
c_bb_s4_r06_b1.5,contact,0.08957080316535886,0.07650365487984297,0.0704879984259605,0.1138376211747527,0.00193374311784273,0.23814028203487403,0.3018004506890429,0.802180807393477,0.5653598268902139,9
cresb_sch_s4_r08_b1.5,contact resbal,0.13618261159454628,0.10872299390348619,0.1179756146017462,0.16188549851946937,0.00262864803233075,0.34089788437117297,0.44131950437999834,0.7996489847472465,0.5080442318842029,13
c_sca_s2_r06_b3,contact,0.06683681919886893,0.03572009488695988,0.0611324943602085,0.04655988700687891,0.019136673025786862,0.13430266231298446,0.16621138544753186,0.7981359210252081,0.4566605066571091,4
c_sca_s2_r06_b6,contact,0.06451074896676864,0.0355251335617937,0.0588726922869682,0.046211052685976015,0.01732262372970579,0.1316540867090225,0.16563125711865728,0.7951431408593745,0.45863355743004186,4
cresb_sca_s4_r08_b3,contact resbal,0.13177617416230752,0.10611551545508177,0.1133302450507741,0.15669348573967545,0.0012703590941281202,0.3302514858852589,0.4297898616088946,0.7941987734021537,0.5090889336841263,12
c_sca_s4_r08_b1.5,contact,0.12589387240081995,0.10110456498212349,0.1036392003297805,0.13941197842359546,0.0046691663563251,0.321476611495018,0.41890633307513775,0.7898840937347958,0.5318674856456443,12
c_heavy_s4_r06_b6,contact,0.049819049329126286,0.042478097717274295,0.0405686981976032,0.06210641004145145,7.056488684611396e-05,0.13068148493766785,0.16924467555988756,0.7893423993456224,0.5370962959667988,5
cresb_sca_s4_r08_b6,contact resbal,0.12959647221191498,0.1067278179554282,0.1105404929556872,0.15702951794122294,0.0004547183381185907,0.3298796886665586,0.4307601952909458,0.7867495350029147,0.5135688586082933,12
c_sch_s2_r06_b1.5,contact,0.06407760915240283,0.039596676329190596,0.0550029799342155,0.04894317500293255,0.016037580557167513,0.142758198082447,0.18375254437327385,0.785072197191607,0.5263795059210908,5
hairpin_closure_ratio,geometry,1.002672872006865,0.3130699585569223,0.9245627120811832,0.3560877907834272,0.6447395413355503,1.6473602902103555,1.4698664700832076,0.7822522286598779,0.5611163587164848,43
asphericity,geometry,0.23323944096931,0.15013886489563033,0.1885867267847061,0.1815849021077156,0.07322904095053667,0.5414489090442658,0.6826321023702622,0.7812667209955798,0.5855682971999554,20
burial_y2,SASA/burial,0.15670851578023157,0.10846774905405909,0.12418944,0.15230593,0.0412851866,0.37080086100000004,0.47336952132,0.7762697003141739,0.5547832220673234,14
rmsd_ca_to_survivor000,reference,3.9231757400600658,0.7664029341388469,3.9560044,1.0846570500000001,2.59669983,5.104374539999999,3.3371985640000004,0.7749987063003665,0.38924756928472437,99
sasa_hydrophobic_frac,SASA/burial,0.11780653058898095,0.008486509900315383,0.11851182,0.010139250000000002,0.10291074,0.13041211,0.042870088479999985,0.7743016072252068,0.33429859975956205,1
c_sca_s2_r04.5_b6,contact,0.01854511906902074,0.013128467504940204,0.0159752797335386,0.016594722867012048,0.00169349104398856,0.04384526163339613,0.06003501604995108,0.7707248709994611,0.48746166856082446,1
cresb_sch_s4_r08_b3,contact resbal,0.12774403193160047,0.11145559800423979,0.1076413510822587,0.16704890448496576,0.0001515555830878901,0.33815047156314054,0.4470078218748168,0.7674377922809553,0.5254151937680932,13
c_sca_s4_r08_b3,contact,0.11818869215844947,0.1018708556124133,0.094174712896347,0.139326386153698,0.0011223025619983601,0.31775375306606296,0.4197548174986695,0.7649773513475238,0.5429108436898128,12
c_sch_s2_r06_b3,contact,0.055489937649211056,0.03889930575738371,0.0460571013391017,0.04677356500178575,0.00942507321014996,0.1330051839351654,0.1820537213468924,0.7626329807699671,0.5390258529156656,5
c_sca_s3_r06_b6,contact,0.050384197161619564,0.04059650471781635,0.0431832820177078,0.0529259201139212,0.00019504709489410002,0.1281796142458915,0.17764877691834352,0.7582389565544649,0.4952110318744391,5
c_sca_s4_r08_b6,contact,0.11617074449322995,0.10214633256823394,0.0917764455080032,0.14006743766367435,0.0004241662070853601,0.3167065978050232,0.4194222015148055,0.7576504649807064,0.5456106767764602,12
cresb_sch_s4_r08_b6,contact resbal,0.1255579595673811,0.11255306369358432,0.1053286884652657,0.16978626785230722,1.225049917896589e-06,0.33883586400571375,0.44986695521494546,0.7564150016878621,0.53067644465621,13
c_sch_s2_r06_b6,contact,0.053316813444509864,0.03890876973185596,0.0439493171870708,0.04606210626661775,0.00750436736270782,0.13040047287940976,0.18203224139520893,0.7544222116472795,0.5414659593694874,5
c_ca_s4_r06_b1.5,contact,0.07903033373977875,0.0733279139352736,0.0594606846570968,0.11021690303459765,0.0006959761783946101,0.2223495453596115,0.28598000100711934,0.7542411272325895,0.5824779716526377,8
c_bb_s3_r04.5_b6,contact,0.0235756727441417,0.021279735188434526,0.0182844009250402,0.028820273466408253,1.8281755910720686e-05,0.06555637791752816,0.08992322766622117,0.7538774163778446,0.5424139706501565,2
c_sch_s4_r08_b1.5,contact,0.11547498259593256,0.11007545510295591,0.0817111507058143,0.14309529215097427,0.0019217940047383203,0.34183130860328687,0.4524985524712247,0.7509334370448094,0.6083936169516905,13
pack_w9,strand packing,2.7614332767741288,1.506499801750558,2.5,1.9,1.0,5.6,6.981999999999999,0.7452073784294242,0.4888830453398624,208
c_bb_s4_r06_b3,contact,0.07341678565955577,0.0727374255121857,0.0505254380404949,0.10340868774801495,0.00010694212978703,0.21947518438100816,0.289572520564834,0.738798491946248,0.5983874150090608,8
c_sch_s4_r08_b3,contact,0.10816255180589085,0.11175248015133203,0.0716872885823249,0.1419692933559418,0.00011137684195999002,0.3390559136867523,0.45664813130983734,0.7162230519889436,0.622334360140537,13
c_bb_s4_r06_b6,contact,0.06882212527173978,0.07177337028076315,0.0445077791810035,0.10000770352780815,1.0994662034136129e-06,0.21431742906570428,0.28662548526589343,0.7151914703465819,0.6090551967815904,8
c_sch_s4_r08_b6,contact,0.1063057266813442,0.11239370224990701,0.0692323297262191,0.1429147273302078,9.767073834154871e-07,0.338394930958748,0.4592062544623271,0.7058019388263392,0.6257638497049185,13
pack_p4,strand packing,9.16026216854643,2.290995732802601,8.666666666666666,2.666666666666667,6.333333333333333,13.333333333333334,11.333333333333332,0.7050589912641284,0.46922070222981654,338
c_sca_s3_r04.5_b6,contact,0.014613075501881947,0.014457439551387827,0.0115393260493874,0.0199979996541515,3.054483208586592e-08,0.04293475002050398,0.06178850246048959,0.6962174299091697,0.537980048429461,1
c_sch_s3_r06_b6,contact,0.044445644126471555,0.04383390151777448,0.0327796749770641,0.05423429189249869,3.566018847322997e-07,0.1326107308268547,0.19661107813725665,0.6958502312713796,0.5693009104775866,5
c_bb_s4_r014_b3,contact,0.8621560583863981,0.1774849621914291,0.9457041621208192,0.2117028832435608,0.46212540268898006,0.9999583959579468,0.6837305802106858,0.6873365001488551,0.7221148556409949,20
c_bb_s2_r014_b3,contact,0.9195205999927043,0.10361804112291044,0.9682407379150392,0.12367042899131775,0.686091047525406,0.9999752163887023,0.3989872276782991,0.6869591262303191,0.7218398733565369,11
c_ca_s4_r06_b3,contact,0.0650348924263617,0.07172902320856474,0.0413812324404716,0.1052773075643927,4.150186123297318e-06,0.20947929024696355,0.28000931254455125,0.6854077978186681,0.6151207652300428,8
c_ca_s4_r014_b3,contact,0.862295600544646,0.17889401251800496,0.9473851323127748,0.22119790315628052,0.46248016059398644,0.9999929070472716,0.6785331422090533,0.6849631426548823,0.7216015555511496,20
c_ca_s2_r014_b3,contact,0.9196720781565688,0.10435513930016117,0.9693078994750975,0.12903213500976562,0.6864456951618194,0.9999957799911499,0.3958126795291901,0.6849590654286336,0.7216004510333228,11
c_heavy_s4_r04.5_b6,contact,0.010135801600493183,0.010760869714915553,0.00685611134395,0.014569540449883803,9.34881745351391e-09,0.0315308522433042,0.04506201133131973,0.6804027275864817,0.5783954383808266,1
c_ca_s4_r06_b6,contact,0.06167870026590082,0.0728477416331325,0.0394888222217559,0.10136516605052742,1.4191582353717536e-09,0.20876090526580818,0.2827437597513198,0.6618046876468151,0.6240498291718154,8
c_sca_s4_r06_b1.5,contact,0.046559444300306625,0.04906579769677269,0.0309305824339389,0.06353903631679715,0.00028429896046866,0.14411034286022184,0.2087853757835181,0.6480035251553509,0.5831619046570441,6
cresb_heavy_s4_r04.5_b6,contact resbal,0.01214305847332844,0.013242454050336448,0.0080476632261894,0.017303466751410052,1.2249475343607632e-08,0.03884278074387588,0.055573123358738714,0.6408060185589123,0.5813903778321151,1
strand_mindist,strand packing,1.337815119520801,0.0018616574217381755,1.3376487493515017,0.0023804306983947754,1.335027027130127,1.341136860847473,0.008853189945220885,0.640702502271225,0.3035301373839494,0
c_sch_s2_r04.5_b6,contact,0.011140593010875574,0.01164519537413829,0.0075342888012528,0.0128331977175549,2.5875428036670204e-05,0.03376827836036676,0.05448644686595392,0.6156985548931865,0.5716650269520297,1
c_sca_s4_r06_b3,contact,0.040531943901127965,0.04730535871118476,0.0236121825873851,0.0599747266387567,3.833100481642761e-06,0.13588095456361768,0.20103650307082868,0.5992599236354689,0.5958187399375522,6
pack_y2,strand packing,2.5034434574308815,1.356513683772032,2.0,1.375,1.375,5.125,6.5,0.5968637008433657,0.5780893685904621,194
c_sca_s4_r06_b6,contact,0.03901177010096487,0.046900193069023474,0.0215859375894069,0.05921314511215315,3.586381103204419e-09,0.13388697355985646,0.19920302003622042,0.584659615154369,0.5991293164201826,5
c_sch_s4_r06_b1.5,contact,0.04117575069760904,0.05256758822419246,0.0200284048914909,0.0564788528718054,0.0001023693846946,0.15392338186502455,0.23017697187392505,0.5767073253421592,0.6598826434317743,6
rama_alpha,torsion bins,2.084738995907775,1.4121320183526194,2.0,2.0,0.0,5.0,6.0,0.571450596593373,0.43924205155675655,179
rama_ppii,torsion bins,2.434374688092624,1.2525889491364046,2.0,1.0,1.0,5.0,5.0,0.5438738800510972,0.3869192034827214,149
cresb_sca_s4_r04.5_b6,contact resbal,0.012419046195420141,0.018767198549033942,0.0025807149696773,0.01888638083006675,0.0,0.05241390038546131,0.08455086590701505,0.5298137629001277,0.6779414777099848,2
