method,cv_bin,rg_bin,cv_A,rg_A,probability,pmf_kcal_mol,counts
gamd_cumulant2,9,29,0.3264904373946289,10.642781688938001,0.0,,0
gamd_cumulant2,10,0,0.35864442298188803,5.052111104040872,0.0,,0
gamd_cumulant2,10,1,0.35864442298188803,5.24489284834767,0.0,,0
gamd_cumulant2,10,2,0.35864442298188803,5.437674592654467,0.0,,0
gamd_cumulant2,10,3,0.35864442298188803,5.630456336961265,0.0,,0
gamd_cumulant2,10,4,0.35864442298188803,5.823238081268062,0.0,,0
gamd_cumulant2,10,5,0.35864442298188803,6.016019825574859,0.0,,0
gamd_cumulant2,10,6,0.35864442298188803,6.208801569881657,3.0164335703371816e-09,11.62007809747814,1
gamd_cumulant2,10,7,0.35864442298188803,6.401583314188454,9.315872765344843e-07,8.202395971437122,9
gamd_cumulant2,10,8,0.35864442298188803,6.594365058495252,1.2117877956994576e-05,6.6729160284797056,196
gamd_cumulant2,10,9,0.35864442298188803,6.78714680280205,0.00010236347470719452,5.400798432464532,1762
gamd_cumulant2,10,10,0.35864442298188803,6.979928547108847,0.0003635981903570747,4.645152430530101,10228
gamd_cumulant2,10,11,0.35864442298188803,7.172710291415645,0.001346221928332162,3.8647725541008837,33320
gamd_cumulant2,10,12,0.35864442298188803,7.3654920357224425,0.002333251373662981,3.536907318314808,58154
gamd_cumulant2,10,13,0.35864442298188803,7.55827378002924,0.001620399914100489,3.7542616123704913,53491
gamd_cumulant2,10,14,0.35864442298188803,7.751055524336038,0.000682553401524392,4.269695195194253,28326
gamd_cumulant2,10,15,0.35864442298188803,7.943837268642835,0.000263412316731693,4.837312401501891,9413
gamd_cumulant2,10,16,0.35864442298188803,8.136619012949634,4.123362519624628e-05,5.942873507319798,2010
gamd_cumulant2,10,17,0.35864442298188803,8.32940075725643,2.0633345394850228e-06,7.72833521164626,374
gamd_cumulant2,10,18,0.35864442298188803,8.522182501563227,1.6260662940527022e-07,9.243028814482237,33
