method,cv_bin,rg_bin,cv_A,rg_A,probability,pmf_kcal_mol,counts
gamd_cumulant3,0,0,2.9615304072697954,2.915632470448812,0.0,,0
gamd_cumulant3,0,1,2.9615304072697954,3.412108135223389,1.3975412826954951e-12,14.420050275648496,11
gamd_cumulant3,0,2,2.9615304072697954,3.908583799997966,0.0,,0
gamd_cumulant3,0,3,2.9615304072697954,4.405059464772543,1.8642631610982067e-09,10.130129343866757,20
gamd_cumulant3,0,4,2.9615304072697954,4.90153512954712,4.111739921680224e-09,9.658577463782056,79
gamd_cumulant3,0,5,2.9615304072697954,5.398010794321696,7.649967578256163e-09,9.28844767499441,167
gamd_cumulant3,0,6,2.9615304072697954,5.894486459096273,2.2020490849481778e-08,8.65814304130248,164
gamd_cumulant3,0,7,2.9615304072697954,6.39096212387085,1.4727210658432924e-07,7.525252686946972,352
gamd_cumulant3,0,8,2.9615304072697954,6.8874377886454266,3.2575875797146915e-07,7.05197505711223,744
gamd_cumulant3,0,9,2.9615304072697954,7.3839134534200035,9.89440448996882e-08,7.762362393791616,71
gamd_cumulant3,0,10,2.9615304072697954,7.88038911819458,2.899135653859841e-09,9.866896266272299,11
gamd_cumulant3,0,11,2.9615304072697954,8.376864782969157,0.0,,0
gamd_cumulant3,0,12,2.9615304072697954,8.873340447743733,0.0,,0
gamd_cumulant3,0,13,2.9615304072697954,9.369816112518311,0.0,,0
gamd_cumulant3,0,14,2.9615304072697954,9.866291777292886,0.0,,0
gamd_cumulant3,0,15,2.9615304072697954,10.362767442067465,0.0,,0
gamd_cumulant3,0,16,2.9615304072697954,10.85924310684204,0.0,,0
gamd_cumulant3,0,17,2.9615304072697954,11.355718771616619,0.0,,0
gamd_cumulant3,0,18,2.9615304072697954,11.852194436391194,0.0,,0
gamd_cumulant3,0,19,2.9615304072697954,12.348670101165773,0.0,,0
gamd_cumulant3,0,20,2.9615304072697954,12.845145765940348,0.0,,0
gamd_cumulant3,0,21,2.9615304072697954,13.341621430714927,0.0,,0
gamd_cumulant3,0,22,2.9615304072697954,13.838097095489502,0.0,,0
gamd_cumulant3,0,23,2.9615304072697954,14.334572760264079,0.0,,0
gamd_cumulant3,0,24,2.9615304072697954,14.831048425038656,0.0,,0
gamd_cumulant3,0,25,2.9615304072697954,15.327524089813231,0.0,,0
gamd_cumulant3,0,26,2.9615304072697954,15.82399975458781,0.0,,0
gamd_cumulant3,0,27,2.9615304072697954,16.32047541936239,0.0,,0
gamd_cumulant3,0,28,2.9615304072697954,16.81695108413696,0.0,,0
gamd_cumulant3,0,29,2.9615304072697954,17.31342674891154,0.0,,0
gamd_cumulant3,1,0,3.567827343940735,2.915632470448812,0.0,,0
gamd_cumulant3,1,1,3.567827343940735,3.412108135223389,3.923175588857232e-12,13.804700379429427,20
gamd_cumulant3,1,2,3.567827343940735,3.908583799997966,7.130114039430973e-13,14.821250319916125,19
gamd_cumulant3,1,3,3.567827343940735,4.405059464772543,2.7083839315164415e-13,15.398319596280878,20
gamd_cumulant3,1,4,3.567827343940735,4.90153512954712,1.2905558985573675e-07,7.603969047159184,49
gamd_cumulant3,1,5,3.567827343940735,5.398010794321696,1.8608991469107044e-08,8.758494002276052,137
gamd_cumulant3,1,6,3.567827343940735,5.894486459096273,2.4462467779154975e-07,7.222734719788782,380
gamd_cumulant3,1,7,3.567827343940735,6.39096212387085,3.1041964997082953e-06,5.708017042760504,301
gamd_cumulant3,1,8,3.567827343940735,6.8874377886454266,5.408566375068011e-08,8.122435060930977,112
gamd_cumulant3,1,9,3.567827343940735,7.3839134534200035,1.7132828550643265e-08,8.807765810738095,49
gamd_cumulant3,1,10,3.567827343940735,7.88038911819458,1.1239271134675844e-09,10.431808998426543,11
gamd_cumulant3,1,11,3.567827343940735,8.376864782969157,4.969236501934361e-09,9.545652636650182,9
gamd_cumulant3,1,12,3.567827343940735,8.873340447743733,0.0,,0
gamd_cumulant3,1,13,3.567827343940735,9.369816112518311,0.0,,0
gamd_cumulant3,1,14,3.567827343940735,9.866291777292886,0.0,,0
gamd_cumulant3,1,15,3.567827343940735,10.362767442067465,0.0,,0
gamd_cumulant3,1,16,3.567827343940735,10.85924310684204,0.0,,0
gamd_cumulant3,1,17,3.567827343940735,11.355718771616619,0.0,,0
gamd_cumulant3,1,18,3.567827343940735,11.852194436391194,0.0,,0
gamd_cumulant3,1,19,3.567827343940735,12.348670101165773,0.0,,0
gamd_cumulant3,1,20,3.567827343940735,12.845145765940348,0.0,,0
gamd_cumulant3,1,21,3.567827343940735,13.341621430714927,0.0,,0
gamd_cumulant3,1,22,3.567827343940735,13.838097095489502,0.0,,0
gamd_cumulant3,1,23,3.567827343940735,14.334572760264079,0.0,,0
gamd_cumulant3,1,24,3.567827343940735,14.831048425038656,0.0,,0
gamd_cumulant3,1,25,3.567827343940735,15.327524089813231,0.0,,0
gamd_cumulant3,1,26,3.567827343940735,15.82399975458781,0.0,,0
gamd_cumulant3,1,27,3.567827343940735,16.32047541936239,0.0,,0
gamd_cumulant3,1,28,3.567827343940735,16.81695108413696,0.0,,0
gamd_cumulant3,1,29,3.567827343940735,17.31342674891154,0.0,,0
gamd_cumulant3,2,0,4.174124280611673,2.915632470448812,1.1473043914697972e-09,10.41953625557669,18
gamd_cumulant3,2,1,4.174124280611673,3.412108135223389,1.1030271006843244e-07,7.697575157971258,161
gamd_cumulant3,2,2,4.174124280611673,3.908583799997966,8.696338225387591e-10,10.584731492204012,71
gamd_cumulant3,2,3,4.174124280611673,4.405059464772543,1.0128081913138782e-08,9.121158534895708,116
gamd_cumulant3,2,4,4.174124280611673,4.90153512954712,1.3503331478602245e-07,7.576975887800176,85
gamd_cumulant3,2,5,4.174124280611673,5.398010794321696,2.8544987107251625e-07,7.130722399970653,454
gamd_cumulant3,2,6,4.174124280611673,5.894486459096273,1.167719975891256e-05,4.91817292414658,1315
gamd_cumulant3,2,7,4.174124280611673,6.39096212387085,2.0664303939269597e-06,5.950614283458794,1500
gamd_cumulant3,2,8,4.174124280611673,6.8874377886454266,0.0009195381998193112,2.3151936508914424,628
gamd_cumulant3,2,9,4.174124280611673,7.3839134534200035,1.7998322761876053e-05,4.660249487433173,680
gamd_cumulant3,2,10,4.174124280611673,7.88038911819458,4.0927229269820297e-07,6.915916992719259,779
gamd_cumulant3,2,11,4.174124280611673,8.376864782969157,1.5039221917064012e-07,7.512754323702431,314
gamd_cumulant3,2,12,4.174124280611673,8.873340447743733,7.73420652627343e-09,9.281918822621966,9
gamd_cumulant3,2,13,4.174124280611673,9.369816112518311,0.0,,0
gamd_cumulant3,2,14,4.174124280611673,9.866291777292886,0.0,,0
gamd_cumulant3,2,15,4.174124280611673,10.362767442067465,0.0,,0
gamd_cumulant3,2,16,4.174124280611673,10.85924310684204,0.0,,0
gamd_cumulant3,2,17,4.174124280611673,11.355718771616619,0.0,,0
gamd_cumulant3,2,18,4.174124280611673,11.852194436391194,0.0,,0
gamd_cumulant3,2,19,4.174124280611673,12.348670101165773,0.0,,0
gamd_cumulant3,2,20,4.174124280611673,12.845145765940348,0.0,,0
gamd_cumulant3,2,21,4.174124280611673,13.341621430714927,0.0,,0
gamd_cumulant3,2,22,4.174124280611673,13.838097095489502,0.0,,0
gamd_cumulant3,2,23,4.174124280611673,14.334572760264079,0.0,,0
gamd_cumulant3,2,24,4.174124280611673,14.831048425038656,0.0,,0
gamd_cumulant3,2,25,4.174124280611673,15.327524089813231,0.0,,0
gamd_cumulant3,2,26,4.174124280611673,15.82399975458781,0.0,,0
gamd_cumulant3,2,27,4.174124280611673,16.32047541936239,0.0,,0
gamd_cumulant3,2,28,4.174124280611673,16.81695108413696,0.0,,0
gamd_cumulant3,2,29,4.174124280611673,17.31342674891154,0.0,,0
gamd_cumulant3,3,0,4.780421217282613,2.915632470448812,1.1681723219451061e-07,7.663366172228768,238
gamd_cumulant3,3,1,4.780421217282613,3.412108135223389,6.537749939187844e-08,8.009397518499089,601
gamd_cumulant3,3,2,4.780421217282613,3.908583799997966,3.279229506131075e-07,7.048027531742102,644
gamd_cumulant3,3,3,4.780421217282613,4.405059464772543,2.178287495689936e-07,7.291898911077746,741
gamd_cumulant3,3,4,4.780421217282613,4.90153512954712,7.304561342886889e-06,5.197855553443059,871
