method,pca1_bin,pca2_bin,pca1_A,pca2_A,probability,pmf_kcal_mol,counts
gamd_cumulant2,9,29,-6.045169242223103,8.12297248840332,0.0,,0
gamd_cumulant2,10,0,-5.109592390060424,-8.788402557373047,0.0,,0
gamd_cumulant2,10,1,-5.109592390060424,-8.205251693725586,0.0,,0
gamd_cumulant2,10,2,-5.109592390060424,-7.622100830078125,0.0,,0
gamd_cumulant2,10,3,-5.109592390060424,-7.038949966430664,0.0,,0
gamd_cumulant2,10,4,-5.109592390060424,-6.455799102783203,2.2524118990896429e-07,8.16070654460268,3
gamd_cumulant2,10,5,-5.109592390060424,-5.872648239135742,4.9890503353600186e-05,4.941188735365581,17
gamd_cumulant2,10,6,-5.109592390060424,-5.289497375488281,0.0001525174375015501,4.275009351435477,49
gamd_cumulant2,10,7,-5.109592390060424,-4.70634651184082,0.0009831912742839586,3.1640480558793707,98
gamd_cumulant2,10,8,-5.109592390060424,-4.123195648193359,0.0010610314527787026,3.1186246804919575,207
gamd_cumulant2,10,9,-5.109592390060424,-3.5400447845458984,0.0012210675897018017,3.034873532171776,271
gamd_cumulant2,10,10,-5.109592390060424,-2.9568939208984375,0.0063949565242160215,2.0477591754563402,359
gamd_cumulant2,10,11,-5.109592390060424,-2.3737430572509766,0.0009821321018071278,3.164690634791108,371
gamd_cumulant2,10,12,-5.109592390060424,-1.7905921936035156,0.0001677898020736344,4.218115842087798,356
gamd_cumulant2,10,13,-5.109592390060424,-1.2074413299560547,0.0008990547783558885,3.2173804757992874,407
gamd_cumulant2,10,14,-5.109592390060424,-0.6242904663085938,0.0019217124241356655,2.764519682822368,409
gamd_cumulant2,10,15,-5.109592390060424,-0.04113960266113281,0.003471929691094313,2.411893941465668,428
gamd_cumulant2,10,16,-5.109592390060424,0.5420112609863281,0.0005480573184591081,3.512458898834704,414
gamd_cumulant2,10,17,-5.109592390060424,1.125162124633789,0.0036403859090363123,2.383648327667593,387
gamd_cumulant2,10,18,-5.109592390060424,1.70831298828125,0.001050501748299104,3.124570553479187,422
gamd_cumulant2,10,19,-5.109592390060424,2.291463851928711,0.0009781082543183306,3.1671381565163266,414
gamd_cumulant2,10,20,-5.109592390060424,2.874614715576172,0.00023935615749042918,4.006335138130127,360
gamd_cumulant2,10,21,-5.109592390060424,3.457765579223633,0.001146565495380551,3.072404627871526,321
gamd_cumulant2,10,22,-5.109592390060424,4.040916442871094,0.0008907518975164912,3.2229116782730713,264
gamd_cumulant2,10,23,-5.109592390060424,4.624067306518555,0.0026674391897508177,2.569037069804745,204
gamd_cumulant2,10,24,-5.109592390060424,5.207218170166016,0.0007023394622072678,3.364588859323556,136
gamd_cumulant2,10,25,-5.109592390060424,5.790369033813477,7.668675197463705e-05,4.684900017313142,96
gamd_cumulant2,10,26,-5.109592390060424,6.3735198974609375,7.137569399956721e-07,7.473111593964417,42
gamd_cumulant2,10,27,-5.109592390060424,6.956670761108398,6.565487008917602e-07,7.522918251914115,25
gamd_cumulant2,10,28,-5.109592390060424,7.539821624755859,8.346059102998992e-06,6.007149665927127,5
gamd_cumulant2,10,29,-5.109592390060424,8.12297248840332,0.0,,0
gamd_cumulant2,11,0,-4.174015537897746,-8.788402557373047,0.0,,0
gamd_cumulant2,11,1,-4.174015537897746,-8.205251693725586,0.0,,0
gamd_cumulant2,11,2,-4.174015537897746,-7.622100830078125,0.0,,0
gamd_cumulant2,11,3,-4.174015537897746,-7.038949966430664,6.763556025302961e-07,7.505199084799466,3
gamd_cumulant2,11,4,-4.174015537897746,-6.455799102783203,5.7793571276260405e-06,6.22623715341831,20
gamd_cumulant2,11,5,-4.174015537897746,-5.872648239135742,8.909245782783556e-05,4.595508188721246,63
gamd_cumulant2,11,6,-4.174015537897746,-5.289497375488281,9.655861240513401e-06,5.920243868380809,88
gamd_cumulant2,11,7,-4.174015537897746,-4.70634651184082,0.001514425045579372,2.9065138630148684,193
gamd_cumulant2,11,8,-4.174015537897746,-4.123195648193359,0.0004561012409244016,3.621952903262655,308
gamd_cumulant2,11,9,-4.174015537897746,-3.5400447845458984,0.0037425355467224325,2.3671503748548504,317
gamd_cumulant2,11,10,-4.174015537897746,-2.9568939208984375,0.0007156847874983679,3.3533673289744588,352
gamd_cumulant2,11,11,-4.174015537897746,-2.3737430572509766,0.006050277734351223,2.0807897647460067,404
gamd_cumulant2,11,12,-4.174015537897746,-1.7905921936035156,0.000494910580104874,3.57326900481367,436
gamd_cumulant2,11,13,-4.174015537897746,-1.2074413299560547,0.0018418069300583351,2.789838389470996,432
gamd_cumulant2,11,14,-4.174015537897746,-0.6242904663085938,0.0017513025175695418,2.8198773526433043,432
gamd_cumulant2,11,15,-4.174015537897746,-0.04113960266113281,0.00037403868517597047,3.740204816914858,444
gamd_cumulant2,11,16,-4.174015537897746,0.5420112609863281,0.0032795452766018656,2.4458785733814326,453
gamd_cumulant2,11,17,-4.174015537897746,1.125162124633789,0.002980310190606215,2.5029177294511693,446
gamd_cumulant2,11,18,-4.174015537897746,1.70831298828125,0.00040015444480508106,3.6999690837560397,396
gamd_cumulant2,11,19,-4.174015537897746,2.291463851928711,0.007229201542375966,1.9746585015565001,421
gamd_cumulant2,11,20,-4.174015537897746,2.874614715576172,0.0010480448579269779,3.125966475369143,370
gamd_cumulant2,11,21,-4.174015537897746,3.457765579223633,0.0002922212313271256,3.887366078550154,288
gamd_cumulant2,11,22,-4.174015537897746,4.040916442871094,0.0006381311595136627,3.421744635542826,232
gamd_cumulant2,11,23,-4.174015537897746,4.624067306518555,0.0003543569574487606,3.7724299981560705,163
gamd_cumulant2,11,24,-4.174015537897746,5.207218170166016,0.00021885486524516131,4.059717712384516,118
gamd_cumulant2,11,25,-4.174015537897746,5.790369033813477,0.0001677750459396649,4.218168273298859,71
gamd_cumulant2,11,26,-4.174015537897746,6.3735198974609375,0.00010781772093281011,4.48178008186103,63
gamd_cumulant2,11,27,-4.174015537897746,6.956670761108398,3.13341048467887e-05,5.218477388165646,27
gamd_cumulant2,11,28,-4.174015537897746,7.539821624755859,3.448281180019237e-07,7.906816777241275,9
gamd_cumulant2,11,29,-4.174015537897746,8.12297248840332,2.3943991366761483e-10,12.24239898902118,3
gamd_cumulant2,12,0,-3.2384386857350673,-8.788402557373047,0.0,,0
gamd_cumulant2,12,1,-3.2384386857350673,-8.205251693725586,0.0,,0
gamd_cumulant2,12,2,-3.2384386857350673,-7.622100830078125,2.7374874475075804e-07,8.04443189733865,2
gamd_cumulant2,12,3,-3.2384386857350673,-7.038949966430664,9.27802923511197e-06,5.94404021574569,17
gamd_cumulant2,12,4,-3.2384386857350673,-6.455799102783203,2.6292797951534053e-05,5.323051263893737,29
gamd_cumulant2,12,5,-3.2384386857350673,-5.872648239135742,0.00019806913674531583,4.119210225577887,97
gamd_cumulant2,12,6,-3.2384386857350673,-5.289497375488281,0.001031135219924247,3.135663657226069,153
gamd_cumulant2,12,7,-3.2384386857350673,-4.70634651184082,0.001895589708524985,2.7726791598969847,223
gamd_cumulant2,12,8,-3.2384386857350673,-4.123195648193359,0.0021889288696860148,2.686902079292837,310
gamd_cumulant2,12,9,-3.2384386857350673,-3.5400447845458984,0.00044297379467260364,3.6393633107137466,317
gamd_cumulant2,12,10,-3.2384386857350673,-2.9568939208984375,0.0010461739987093171,3.12703163063175,334
gamd_cumulant2,12,11,-3.2384386857350673,-2.3737430572509766,0.0017127666236452241,2.8331418428007584,369
gamd_cumulant2,12,12,-3.2384386857350673,-1.7905921936035156,0.00042690160765844205,3.6613956754872827,403
gamd_cumulant2,12,13,-3.2384386857350673,-1.2074413299560547,0.0007997170204521298,3.2871826297535023,475
gamd_cumulant2,12,14,-3.2384386857350673,-0.6242904663085938,0.0022122146575175843,2.680593621286902,433
gamd_cumulant2,12,15,-3.2384386857350673,-0.04113960266113281,0.0017587547695206492,2.817345912067756,468
gamd_cumulant2,12,16,-3.2384386857350673,0.5420112609863281,0.001154370585384968,3.068360091115503,480
gamd_cumulant2,12,17,-3.2384386857350673,1.125162124633789,0.008521482440324652,1.8766127878462302,466
gamd_cumulant2,12,18,-3.2384386857350673,1.70831298828125,0.003943469667215552,2.3359725549694335,428
gamd_cumulant2,12,19,-3.2384386857350673,2.291463851928711,0.008021373046536287,1.9126690457941158,340
gamd_cumulant2,12,20,-3.2384386857350673,2.874614715576172,0.0016498032623826072,2.85547042305125,273
gamd_cumulant2,12,21,-3.2384386857350673,3.457765579223633,0.000825533207033936,3.268241662830265,264
gamd_cumulant2,12,22,-3.2384386857350673,4.040916442871094,0.0006916605968595781,3.373722934328975,196
gamd_cumulant2,12,23,-3.2384386857350673,4.624067306518555,0.0008758016579220344,3.233002475350685,166
gamd_cumulant2,12,24,-3.2384386857350673,5.207218170166016,2.453948227747684e-05,5.364193377604473,109
gamd_cumulant2,12,25,-3.2384386857350673,5.790369033813477,0.00027232584939860757,3.9294025023459476,90
gamd_cumulant2,12,26,-3.2384386857350673,6.3735198974609375,3.335185685862627e-06,6.553985219959689,55
gamd_cumulant2,12,27,-3.2384386857350673,6.956670761108398,1.5035441788092062e-05,5.656236775789713,30
gamd_cumulant2,12,28,-3.2384386857350673,7.539821624755859,7.506883370130746e-06,6.070324328891029,11
gamd_cumulant2,12,29,-3.2384386857350673,8.12297248840332,0.0,,0
gamd_cumulant2,13,0,-2.302861833572388,-8.788402557373047,0.0,,0
gamd_cumulant2,13,1,-2.302861833572388,-8.205251693725586,0.0,,0
gamd_cumulant2,13,2,-2.302861833572388,-7.622100830078125,0.002361671859198221,2.641619183155956,6
gamd_cumulant2,13,3,-2.302861833572388,-7.038949966430664,0.0023895826893701876,2.634614907797169,35
gamd_cumulant2,13,4,-2.302861833572388,-6.455799102783203,0.00016224831361407645,4.238137355886856,81
gamd_cumulant2,13,5,-2.302861833572388,-5.872648239135742,4.949248407447344e-05,4.945963897729302,142
gamd_cumulant2,13,6,-2.302861833572388,-5.289497375488281,0.00040155352098939455,3.6978883363323236,194
gamd_cumulant2,13,7,-2.302861833572388,-4.70634651184082,0.000606913897219758,3.4516462431563273,221
gamd_cumulant2,13,8,-2.302861833572388,-4.123195648193359,0.00042521509164253286,3.663755532667418,251
gamd_cumulant2,13,9,-2.302861833572388,-3.5400447845458984,0.00048567414999430296,3.58450019098985,274
gamd_cumulant2,13,10,-2.302861833572388,-2.9568939208984375,0.00017723451826944257,4.185468977634916,361
gamd_cumulant2,13,11,-2.302861833572388,-2.3737430572509766,0.0006578204248607223,3.4036284019003116,403
gamd_cumulant2,13,12,-2.302861833572388,-1.7905921936035156,0.0021894662868666777,2.6867557300926497,466
gamd_cumulant2,13,13,-2.302861833572388,-1.2074413299560547,0.002226764596342784,2.6766854520041785,472
gamd_cumulant2,13,14,-2.302861833572388,-0.6242904663085938,0.0009504211070168614,3.184257044731951,464
gamd_cumulant2,13,15,-2.302861833572388,-0.04113960266113281,0.001858826398719223,2.784354776901528,460
gamd_cumulant2,13,16,-2.302861833572388,0.5420112609863281,0.001857372120901728,2.784821374238205,400
gamd_cumulant2,13,17,-2.302861833572388,1.125162124633789,0.002483589811661859,2.611611265085123,405
gamd_cumulant2,13,18,-2.302861833572388,1.70831298828125,0.002088060977286042,2.7150268521787395,403
gamd_cumulant2,13,19,-2.302861833572388,2.291463851928711,0.0019433700227350968,2.757838554043398,326
gamd_cumulant2,13,20,-2.302861833572388,2.874614715576172,0.0009704186552111267,3.171843521378104,259
gamd_cumulant2,13,21,-2.302861833572388,3.457765579223633,0.0034576878599267115,2.4143444201986934,232
gamd_cumulant2,13,22,-2.302861833572388,4.040916442871094,0.00039405517233250626,3.709125914590837,181
gamd_cumulant2,13,23,-2.302861833572388,4.624067306518555,0.0002540896010317651,3.970723847582467,179
gamd_cumulant2,13,24,-2.302861833572388,5.207218170166016,0.01799871477615008,1.4308570193205545,125
gamd_cumulant2,13,25,-2.302861833572388,5.790369033813477,0.005780735110940666,2.1079588140606536,116
gamd_cumulant2,13,26,-2.302861833572388,6.3735198974609375,5.933602352677646e-05,4.837822757912893,60
gamd_cumulant2,13,27,-2.302861833572388,6.956670761108398,0.0326295547054817,1.0761898789745805,45
gamd_cumulant2,13,28,-2.302861833572388,7.539821624755859,7.718678095971753e-06,6.0537374910738855,12
gamd_cumulant2,13,29,-2.302861833572388,8.12297248840332,1.6548525676965674e-08,9.7172089821234,3
gamd_cumulant2,14,0,-1.3672849814097088,-8.788402557373047,0.0,,0
gamd_cumulant2,14,1,-1.3672849814097088,-8.205251693725586,4.710501822474501e-05,4.975438875435217,5
gamd_cumulant2,14,2,-1.3672849814097088,-7.622100830078125,0.0005609199160925059,3.4986289909007695,32
gamd_cumulant2,14,3,-1.3672849814097088,-7.038949966430664,0.00039820787729764434,3.702876211108185,52
gamd_cumulant2,14,4,-1.3672849814097088,-6.455799102783203,0.0002648053047138835,3.946097681919861,112
gamd_cumulant2,14,5,-1.3672849814097088,-5.872648239135742,0.0018203394856043686,2.796827845519633,185
gamd_cumulant2,14,6,-1.3672849814097088,-5.289497375488281,7.488569309972483e-05,4.699068451395995,189
gamd_cumulant2,14,7,-1.3672849814097088,-4.70634651184082,7.433141937538109e-05,4.703497407913689,174
gamd_cumulant2,14,8,-1.3672849814097088,-4.123195648193359,0.0001414525548128213,4.319908984451627,255
gamd_cumulant2,14,9,-1.3672849814097088,-3.5400447845458984,0.0006732687871943989,3.3897899170330765,303
gamd_cumulant2,14,10,-1.3672849814097088,-2.9568939208984375,0.0007879456780179068,3.296022979967213,368
gamd_cumulant2,14,11,-1.3672849814097088,-2.3737430572509766,0.000850829264161717,3.2502483293108595,366
gamd_cumulant2,14,12,-1.3672849814097088,-1.7905921936035156,0.0017579095124380566,2.817632495893537,385
gamd_cumulant2,14,13,-1.3672849814097088,-1.2074413299560547,0.0014740529047865506,2.9226222444395153,418
