# overlap space: CV1 marginal (30 primary bins); pairwise histogram-intersection overlap of the primary CV only. This CANNOT see a secondary-CV gap: for the joint (CV1, CV2) overlap see overlap_matrix_joint.csv (written only when this run has a biased second axis). docs/chignolin_6_low_ess_root_cause.md
window,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
20,0.000540416088642886,0.0009462189338059739,0.0011573675824546226,0.001427300826941628,0.008522072829855813,0.008039738254675377,0.008641511903324026,0.008408398884714974,0.03674787928146872,0.03761110649791862,0.04082092318846103,0.04207363658211133,0.15053003533568907,0.1530955967497065,0.15521861929230973,0.16268362934761293,0.4637624607917907,0.48428609922209725,0.492003663807872,0.4912683396674127,1.0,0.9614826352510015,0.9483531436790408,0.9416507854911604,0.5100031321130035,0.4834665450251521,0.45736829652168387,0.45198540439185786,0.16437742111853854,0.15229750818988136,0.14704052903281967,0.1459950336324722,0.027687858320413854,0.025667687512623195,0.024632747572326603,0.023209737330082747,0.0032429424616734334,0.002370281224809646,0.0024653051391614242,0.002011301125110824,0.00012473493825620557,0.0003061881684668419,0.0002639553176438292,0.00015066841989918914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0004810214791612364,0.0008868243243243244,0.001097972972972973,0.0013679062174599785,0.006785121737342597,0.006302787162162163,0.006904560810810811,0.0066714477922017595,0.0350109281889555,0.0358741554054054,0.039083972095947814,0.040336685489598116,0.13759491155895553,0.14016047297297296,0.14228349551557623,0.14974850557087946,0.4252450960427921,0.44576873447309867,0.45348629905887344,0.452750974918414,0.9614826352510015,1.0,0.9838260135135135,0.9770982609208261,0.5263507535620866,0.4957703602367729,0.46967211173330475,0.4642892196034788,0.17668123633015942,0.16460132340150224,0.15934434424444055,0.1582988488440931,0.030230255266180034,0.02821008445838937,0.02717514451809278,0.025752134275848923,0.003543793077800889,0.0026711318409371014,0.00276615575528888,0.0023121517412382797,0.00020919439771566504,0.0003906476279263014,0.0003484147771032887,0.0002351278793586486,0.0,3.167463811725951e-05,4.223285082301268e-05,1.3697129081744467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0004176768845666418,0.0008234797297297298,0.0010346283783783784,0.001304561622865384,0.006077773764369625,0.005595439189189189,0.006197212837837838,0.005964099819228786,0.03430358021598253,0.03516680743243243,0.03837662412297484,0.039629337516625146,0.1338998102076042,0.13646537162162165,0.1385883941642249,0.1460534042195281,0.41466654874549475,0.4351901871758014,0.44290775176157615,0.4421724276211167,0.9483531436790408,0.9838260135135135,1.0,0.9923785766288326,0.5391463616701948,0.5085659683448811,0.4824677198414129,0.4770848277115869,0.18947684443826754,0.17739693150961036,0.17213995235254867,0.1710944569522012,0.03277459648239625,0.03075442567460559,0.029719485734308996,0.02829647549206514,0.0037021545642873755,0.0028294933274235876,0.002924517241775366,0.002470513227724766,0.00017752210041836774,0.0003589753306290041,0.0003167424798059914,0.0002034555820613513,0.0,3.167463811725951e-05,4.223285082301268e-05,1.3697129081744467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0004964333755396177,0.0009022362207027056,0.0011133848693513544,0.0013833181138383599,0.006578345171735462,0.0060960105965550265,0.006697784245203675,0.006464671226594623,0.034804151623348364,0.03566737883979827,0.03887719553034068,0.04012990892399098,0.1348208737434391,0.13738643515745655,0.1395094577000598,0.14697446775536302,0.4143256008811304,0.434849239311437,0.44256680389721176,0.44183147975675235,0.9416507854911604,0.9770982609208261,0.9923785766288326,1.0,0.5453519519720852,0.5147715586467714,0.4886733101433033,0.4832904180134773,0.19568243474015792,0.18360252181150075,0.17834554265443905,0.1773000472540916,0.03663738245908131,0.03461721165129065,0.03358227171099405,0.0321592614687502,0.0042312037968459636,0.003358542559982175,0.003453566474333954,0.002999562460283354,0.00015212769561116093,0.00033358092582179725,0.00029134807499878456,0.0001780611772541445,0.0,2.739275735495535e-05,2.739275735495535e-05,1.3697129081744467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,8.314279789883028e-05,8.38028568603525e-05,0.00010491772172521736,9.635789148765507e-05,0.0015796509455543008,0.001097316370373866,0.0015698780011303393,0.0014659770004134627,0.0037829679253162485,0.004620975974103312,0.0049271772934824255,0.004825291565254981,0.03338272507726458,0.035165838329131074,0.034807026624032095,0.03572316471440826,0.15901441162107574,0.16892451948908513,0.17087766510928806,0.17181479115150938,0.5100031321130035,0.5263507535620866,0.5391463616701948,0.5453519519720852,1.0,0.969398700947025,0.9433213581712181,0.9379384660413921,0.4852508006184384,0.4562658853146674,0.43536559863245855,0.4268378233865121,0.15411912876719217,0.1427657635070387,0.13622792169622233,0.1268829901930354,0.03459229021093957,0.029896266653121395,0.02959007848465455,0.024379157551874704,0.007067447169070208,0.006552691748118379,0.005349055499662518,0.0035915382587293865,0.0002494387627837366,0.00028111340090099615,0.0002916716136067493,0.00026313589186548105,0.0,0.0,1.055821270575317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.268475855418499e-05,6.33448175157072e-05,8.445968238057206e-05,7.589985214300977e-05,0.0009917486211371937,0.0009924086800987158,0.0009818512476662835,0.0010186599058152764,0.003194941171852192,0.004032949220639256,0.00433915054001837,0.0042372648117909245,0.026489844506294696,0.0282729577581612,0.027914146053062215,0.028830284143438384,0.1375154350536853,0.1474255429216947,0.14937868854189762,0.15031581458411897,0.4834665450251521,0.4957703602367729,0.5085659683448811,0.5147715586467714,0.969398700947025,1.0000000000000002,0.97385952132096,0.9681488925874785,0.5052251627725999,0.47624024746882887,0.45533996078662,0.4468121855406736,0.1565246239295499,0.14517125866939645,0.13863341685858008,0.12928848535539314,0.03459644186171216,0.02990041830389398,0.029594230135427137,0.02438330920264729,0.007071598819842794,0.006577749126552349,0.005374112878096488,0.003616595637163357,0.0002744961412177071,0.0003061707793349666,0.0003167289920407198,0.0002881932702994516,0.0,0.0,1.055821270575317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,5.2127214661196246e-05,5.2787273622718465e-05,7.390213848758334e-05,6.534230825002105e-05,0.00102342125281616,0.0010240813117776823,0.0010135238793452497,0.0010503325374942429,0.0032266138035311584,0.004064621852318222,0.004370823171697335,0.004268937443469891,0.024568371517770745,0.026351484769637248,0.025992673064538264,0.026908811154914433,0.12694733361680358,0.13685744148481296,0.1388105871050159,0.13974771314723722,0.45736829652168387,0.46967211173330475,0.4824677198414129,0.4886733101433033,0.9433213581712181,0.97385952132096,1.0,0.9813954713383948,0.5184748803583007,0.48948996505452974,0.46858967837232085,0.4600619031263745,0.16077931411842436,0.1494259488582709,0.14288810704745453,0.1335431755442676,0.0348392653712509,0.030143241813432718,0.029837053644965878,0.02462613271218603,0.007314422329381534,0.0065883066704453385,0.0053846704219894775,0.003627153181056346,0.00028505368511069583,0.0003167283232279553,0.00032728653593370853,0.0002987508141924403,0.0,0.0,1.055821270575317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,5.5266049445685186e-05,5.5926108407207405e-05,7.704097327207228e-05,6.848114303450999e-05,0.0007263886046420914,0.0007270486636036136,0.0007164912311711811,0.0007532998893201742,0.0029295811553570893,0.0037675892041441534,0.004073790523523268,0.003971904795295822,0.023915322820656195,0.025698436072522694,0.025339624367423718,0.02625576245779988,0.12602611474448006,0.13593622261248944,0.13788936823269238,0.1388264942749137,0.45198540439185786,0.4642892196034788,0.4770848277115869,0.4832904180134773,0.9379384660413921,0.9681488925874785,0.9813954713383948,1.0,0.5370762701851214,0.5080913548813504,0.4871910681991416,0.47866329295319515,0.1713511751584017,0.15999780989824824,0.1534599680874319,0.14411503658424496,0.03705899013155273,0.03236296657373456,0.032056778405267716,0.026845857472487866,0.00785292016622496,0.006755233481691406,0.005551597233235545,0.003794079992302413,0.00045198049635676325,0.0004836551344740228,0.0004942133471797759,0.0004656776254385077,0.0,0.0,1.055821270575317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,4.156967076820751e-05,4.222972972972973e-05,3.16722972972973e-05,6.848095544629038e-05,0.0002494387636459232,0.0002718737464338325,0.00025075977325341803,0.0003854384795376374,0.0058619751264146515,0.005856001871149409,0.005951029797636375,0.006070009194817427,0.038577266274478585,0.04848737414248799,0.05044051976269091,0.05137764580491224,0.16437742111853854,0.17668123633015942,0.18947684443826754,0.19568243474015792,0.4852508006184384,0.5052251627725999,0.5184748803583007,0.5370762701851214,1.0,0.9710148674266897,0.9501147980140202,0.9281904610100494,0.49774884395385827,0.4744959717517027,0.46030629870543965,0.4326288076120172,0.1724547997819798,0.16775877622416163,0.1674525880556948,0.14464992256443987,0.029310888532795898,0.028213201848262343,0.02700956559980648,0.02525204835887335,0.0027440026948513316,0.0030091814850664025,0.002798017230951339,0.0025982667449108545,0.00024946987651241115,6.334927623451902e-05,7.390748894027219e-05,8.21827744904668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,4.156967076820751e-05,4.222972972972973e-05,3.16722972972973e-05,6.848095544629038e-05,0.0002203874121452686,0.0002428223949331779,0.00022170842175276345,0.0003563871280369828,0.004060060078722849,0.004054086823457607,0.004149114749944572,0.004268094147125624,0.036775351226786775,0.04196623697463022,0.04199790960630918,0.04226959023860863,0.15229750818988136,0.16460132340150224,0.17739693150961036,0.18360252181150075,0.4562658853146674,0.47624024746882887,0.48948996505452974,0.5080913548813504,0.9710148674266897,1.0,0.974144571773612,0.9516429685421766,0.5070732054457465,0.48382033324359097,0.469630660197328,0.44195316910390553,0.18177916127386812,0.1759721066205833,0.1715693319222842,0.1483842478175818,0.03304521378593783,0.03194752710140428,0.03074389085294842,0.02898637361201529,0.0028599184081349806,0.0031250971983500515,0.002913932944234988,0.0027141824581945035,0.0003656028593352872,0.0001794822590573951,0.00019004047176314828,0.00019831575731334288,6.269340053804599e-05,0.00011613298282287608,7.390615131474332e-05,2.111508778597747e-05,2.111508778597747e-05,2.111508778597747e-05,2.111508778597747e-05,1.3697129081744467e-05,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,4.156967076820751e-05,4.222972972972973e-05,3.16722972972973e-05,6.848095544629038e-05,0.00016760147610571092,0.00019003645889362024,0.00016892248571320577,0.00030360119199742514,0.003912316884109517,0.003906343628844276,0.004001371555331242,0.004120350952512294,0.034756070065497725,0.03670925781756852,0.036740930449247484,0.03701261108154693,0.14704052903281967,0.15934434424444055,0.17213995235254867,0.17834554265443905,0.43536559863245855,0.45533996078662,0.46858967837232085,0.4871910681991416,0.9501147980140202,0.974144571773612,1.0,0.9774276298867788,0.5241378111571457,0.5008849389549902,0.4866952659087271,0.4590177748153046,0.1988437669852672,0.17993181067105185,0.17552903597275277,0.1523439518680504,0.03700491783640641,0.03590723115187286,0.034703594903417,0.032946077662483864,0.0033456202675430824,0.003610799057758153,0.0033996348036430903,0.0031998843176026057,0.00037616307836635496,0.00019004247808846286,0.00020060069079421604,0.00020887597634441064,6.26938463943925e-05,0.00012669320185394384,7.390659717108982e-05,2.1115533642323974e-05,2.1115533642323974e-05,2.1115533642323974e-05,2.1115533642323974e-05,1.3697129081744467e-05,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,4.156967076820751e-05,4.222972972972973e-05,3.16722972972973e-05,6.848095544629038e-05,0.00020640843797393814,0.00022884342076184743,0.000207729447581433,0.0003424081538656523,0.003983083320038896,0.003977110064773653,0.00407213799126062,0.0041911173884416715,0.03371057466515027,0.035663762417221065,0.035695435048900034,0.03596711568119947,0.1459950336324722,0.1582988488440931,0.1710944569522012,0.1773000472540916,0.4268378233865121,0.4468121855406736,0.4600619031263745,0.47866329295319515,0.9281904610100494,0.9516429685421766,0.9774276298867788,1.0,0.5407098491588933,0.5174432803904669,0.5032641652224927,0.4755898128170524,0.2058165296992101,0.18496644860345762,0.18056367390515857,0.15737858980045616,0.042039555768812194,0.04094186908427864,0.03973823283582278,0.03798071559488964,0.003926013004371163,0.004191191794586234,0.00398002754047117,0.0037802770544306855,0.000550794334470801,0.0003646737341929088,0.000375231946898662,0.0003835072324488566,6.897144529374032e-05,0.00015409168501070986,8.018419607043765e-05,2.7393132541671804e-05,2.7393132541671804e-05,2.7393132541671804e-05,2.7393132541671804e-05,2.7393132541671804e-05,0.0,0.0,1.055821270575317e-05,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1576584067852984e-05,4.1576584067852984e-05,4.1576584067852984e-05,4.1576584067852984e-05,0.000623643575827514,0.0005926296093823742,0.0006243023525218967,0.0006642493234854902,0.0032425311061152224,0.00519571885818602,0.005227391489864986,0.005499072122164428,0.027687858320413854,0.030230255266180034,0.03277459648239625,0.03663738245908131,0.15411912876719217,0.1565246239295499,0.16077931411842436,0.1713511751584017,0.49774884395385827,0.5070732054457465,0.5241378111571457,0.5407098491588933,1.0,0.9764990177007987,0.9624498321685393,0.9348520838279604,0.45473021694302346,0.433880135847271,0.42947736114897195,0.4062922770442695,0.12514815083029776,0.11768788393503742,0.1107933710381806,0.09834092664082812,0.022160950277904313,0.02189306246392278,0.017479729552917957,0.015641451703061804,0.004532013617080667,0.003106141280380109,0.002124227498745064,0.003047070214841326,0.0005820739056341573,0.0006671941453511268,0.0005932866564108547,0.0005404955928820888,0.00012473320957199002,6.269300947935933e-05,9.436764759661884e-05,5.527371314959745e-05,0.0,0.0,1.055821270575317e-05,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041110884357893314,0.00038009487713379337,0.0004117676202733159,0.0004517145912369094,0.0030299963738666417,0.004983184125937439,0.005014856757616405,0.005286537389915847,0.025667687512623195,0.02821008445838937,0.03075442567460559,0.03461721165129065,0.1427657635070387,0.14517125866939645,0.1494259488582709,0.15999780989824824,0.4744959717517027,0.48382033324359097,0.5008849389549902,0.5174432803904669,0.9764990177007987,0.9999999999999999,0.985641394881611,0.9581191391064451,0.4781896226581568,0.4573395415624043,0.4529367668641052,0.42975168275940284,0.1378647520240177,0.1304044851287574,0.12350997223190058,0.11105752783454811,0.02409777389086644,0.023829886076884906,0.01941655316588008,0.017578275316023934,0.004551103297603496,0.0031252309609029385,0.0021433171792678936,0.0030661598953641554,0.0006011635861569865,0.000686283825873956,0.0006123763369336838,0.000559585273404918,8.315662550413704e-05,2.111642541150634e-05,5.279106352876585e-05,1.3697129081744467e-05,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0557878288779088e-05,1.0557878288779088e-05,1.0557878288779088e-05,1.0557878288779088e-05,0.00044277077385117746,0.0004117568074060377,0.0004434295505455602,0.0004833765215091537,0.003061658304138886,0.0050148460562096835,0.0050465186878886495,0.005318199320188091,0.024632747572326603,0.02717514451809278,0.029719485734308996,0.03358227171099405,0.13622792169622233,0.13863341685858008,0.14288810704745453,0.1534599680874319,0.46030629870543965,0.469630660197328,0.4866952659087271,0.5032641652224927,0.9624498321685393,0.985641394881611,1.0,0.9723193700309971,0.4878720307504836,0.4670219496547311,0.46261917495643207,0.43943409085172963,0.1407024602998623,0.13324219340460194,0.12634768050774514,0.11389523611039268,0.02421362796969991,0.023945740155718376,0.019532407244713553,0.017694129394857403,0.00442439103403852,0.002998518697337963,0.002016604915702918,0.00293944763179918,0.0004744513225920111,0.0005595715623089805,0.0004856640733687084,0.00043287300983994257,9.371450379291613e-05,3.167430370028543e-05,6.334894181754494e-05,2.4255007370523555e-05,0.0,0.0,1.0557878288779088e-05,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3696753869332969e-05,1.3696753869332969e-05,1.3696753869332969e-05,1.3696753869332969e-05,0.00030180972239489856,0.0002707957559497588,0.0003024684990892813,0.0003424154700528748,0.0029206972526826074,0.004873885004753404,0.00490555763643237,0.005177238268731812,0.023209737330082747,0.025752134275848923,0.02829647549206514,0.0321592614687502,0.1268829901930354,0.12928848535539314,0.1335431755442676,0.14411503658424496,0.4326288076120172,0.44195316910390553,0.4590177748153046,0.4755898128170524,0.9348520838279604,0.9581191391064451,0.9723193700309971,1.0,0.5153773383366036,0.4945272572408511,0.49012448254255203,0.46693939843784965,0.15492766019949925,0.14746739330423891,0.1405728804073821,0.12812043601002965,0.027900368499115338,0.027632480685133805,0.02321914777412898,0.021380869924272832,0.0047859297486198904,0.0033600574119193325,0.0023781436302842875,0.0033009863463805494,0.0008359900371733807,0.0009211102768903502,0.000847202787950078,0.0007944117244213122,9.685337937347e-05,3.481317928083931e-05,6.648781739809882e-05,2.7393882951077436e-05,0.0,0.0,1.055821270575317e-05,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3696191089258077e-05,4.156967076820751e-05,0.0001478056145018423,0.00023226596564575216,0.00024653481619459815,0.0032429424616734334,0.003543793077800889,0.0037021545642873755,0.0042312037968459636,0.03459229021093957,0.03459644186171216,0.0348392653712509,0.03705899013155273,0.1724547997819798,0.18177916127386812,0.1988437669852672,0.2058165296992101,0.45473021694302346,0.4781896226581568,0.4878720307504836,0.5153773383366036,1.0000000000000002,0.9647257791482584,0.951052893694308,0.9050792337486,0.44189430792898426,0.4271143720768496,0.40841577737496076,0.36905288833822913,0.1426551910523471,0.13464277980943806,0.11211155389536079,0.10974930348125289,0.03858467423391959,0.03234014793200454,0.02422088236128036,0.030493578310237142,0.004823084279239949,0.003917439328117013,0.0036006929469444174,0.003852662246244154,0.001912602386595152,0.0009601428181525943,0.000748978564037531,0.0005757663469401026,4.157831275206852e-05,4.157831275206852e-05,5.2136525457821694e-05,4.157831275206852e-05
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055821270575317e-05,1.0557432432432433e-05,1.055821270575317e-05,2.4254403795011247e-05,5.212788347396068e-05,0.00015836382720759546,0.00024282417835150532,0.0002570930289003513,0.002370281224809646,0.0026711318409371014,0.0028294933274235876,0.003358542559982175,0.029896266653121395,0.02990041830389398,0.030143241813432718,0.03236296657373456,0.16775877622416163,0.1759721066205833,0.17993181067105185,0.18496644860345762,0.433880135847271,0.4573395415624043,0.4670219496547311,0.4945272572408511,0.9647257791482584,0.9999999999999999,0.9862426488444036,0.9403534546003414,0.455564199891918,0.4407842640397833,0.4220856693378945,0.38272278030116286,0.1438121430643063,0.1357997318213973,0.11326850590732,0.1109062554932121,0.03974162624587882,0.03274101760054058,0.024621752029816393,0.030894447978773176,0.005223953947775983,0.004318308996653046,0.0040015626154804515,0.004253531914780188,0.0020082808390178746,0.0010558212705753171,0.0008446570164602537,0.0006714447993628254,0.00013725676517479122,0.00013725676517479122,0.00014781497788054438,0.00013725676517479122
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111642541150634e-05,1.0557432432432433e-05,2.111642541150634e-05,3.481261650076442e-05,6.268609617971385e-05,0.00016892203991334865,0.0002533823910572585,0.00026765124160610447,0.0024653051391614242,0.00276615575528888,0.002924517241775366,0.003453566474333954,0.02959007848465455,0.029594230135427137,0.029837053644965878,0.032056778405267716,0.1674525880556948,0.1715693319222842,0.17552903597275277,0.18056367390515857,0.42947736114897195,0.4529367668641052,0.46261917495643207,0.49012448254255203,0.951052893694308,0.9862426488444036,1.0,0.9540263400542917,0.4692159689204568,0.45443603306832214,0.43573743836643336,0.3963745493297017,0.14956636898894177,0.14155395774603274,0.11902273183195548,0.11666048141784759,0.045495852170514293,0.033860188147350416,0.02574092257662623,0.032013618525583015,0.006343124494585819,0.005437479543462883,0.005120733162290288,0.005372702461590024,0.0020610719025466405,0.0011086123341040829,0.0008974480799890195,0.0007242358628915912,0.00019004782870355705,0.00019004782870355705,0.00015837319058629754,0.00019004782870355705
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7394258163488934e-05,1.0557432432432433e-05,2.7394258163488934e-05,4.109044925274701e-05,6.896392893169644e-05,0.00017519987266533123,0.0002596602238092411,0.0002739290743580871,0.002011301125110824,0.0023121517412382797,0.002470513227724766,0.002999562460283354,0.024379157551874704,0.02438330920264729,0.02462613271218603,0.026845857472487866,0.14464992256443987,0.1483842478175818,0.1523439518680504,0.15737858980045616,0.4062922770442695,0.42975168275940284,0.43943409085172963,0.46693939843784965,0.9050792337486,0.9403534546003414,0.9540263400542917,1.0,0.5095332889749322,0.49475335312279756,0.4760547584209087,0.43669186938417703,0.1619054492629636,0.15389303802005455,0.13136181210597728,0.12899956169186938,0.050953289430899516,0.0350210162577525,0.026901750687028315,0.0331744466359851,0.007503952604987905,0.0065983076538649685,0.006281561272692374,0.00653353057199211,0.002062783880987506,0.0011103243125449485,0.0008991600584298849,0.0007259478413324566,0.00019175980714442254,0.00019175980714442254,0.00015837319058629754,0.00019175980714442254
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012473493825620557,0.00020919439771566504,0.00017752210041836774,0.00015212769561116093,0.007067447169070208,0.007071598819842794,0.007314422329381534,0.00785292016622496,0.029310888532795898,0.03304521378593783,0.03700491783640641,0.042039555768812194,0.12514815083029776,0.1378647520240177,0.1407024602998623,0.15492766019949925,0.44189430792898426,0.455564199891918,0.4692159689204568,0.5095332889749322,0.9999999999999999,0.9803294715758355,0.9500590757484413,0.9071029730379813,0.49336825911604504,0.46002267354119175,0.4101773513573311,0.4162865828670944,0.15350713068063698,0.13757485750748996,0.12945559193676578,0.13572828788572255,0.03837678267015924,0.02897697723706629,0.027023707886501956,0.029598187226568262,0.016631325100827408,0.011019586978022234,0.008823478735225576,0.007502555043357761,0.0012889276953141242,0.0011687745235545277,0.0010315177583797364,0.0010922986331013504
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055821270575317e-05,1.055821270575317e-05,1.055821270575317e-05,1.055821270575317e-05,1.055821270575317e-05,0.0003061881684668419,0.0003906476279263014,0.0003589753306290041,0.00033358092582179725,0.006552691748118379,0.006577749126552349,0.0065883066704453385,0.006755233481691406,0.028213201848262343,0.03194752710140428,0.03590723115187286,0.04094186908427864,0.11768788393503742,0.1304044851287574,0.13324219340460194,0.14746739330423891,0.4271143720768496,0.4407842640397833,0.45443603306832214,0.49475335312279756,0.9803294715758355,1.0,0.969676813109077,0.9266179817135781,0.5110202448085381,0.4776746592336849,0.4278293370498242,0.43393856855958757,0.1711591163731301,0.1552268431999831,0.1471075776292589,0.1533802735782157,0.04298548005009379,0.033585674617000835,0.0316324052664365,0.034206884606502806,0.017246888524545166,0.011635150401739992,0.009439042158943334,0.00811811846707552,0.0019044911190318824,0.0017843379472722858,0.0016470811820974945,0.0017078620568191085
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3696191089258077e-05,2.111642541150634e-05,2.111642541150634e-05,2.111642541150634e-05,2.111642541150634e-05,0.0002639553176438292,0.0003484147771032887,0.0003167424798059914,0.00029134807499878456,0.005349055499662518,0.005374112878096488,0.0053846704219894775,0.005551597233235545,0.02700956559980648,0.03074389085294842,0.034703594903417,0.03973823283582278,0.1107933710381806,0.12350997223190058,0.12634768050774514,0.1405728804073821,0.40841577737496076,0.4220856693378945,0.43573743836643336,0.4760547584209087,0.9500590757484413,0.969676813109077,1.0,0.9569251885482639,0.5302678665711262,0.4969222809962729,0.4470769588124123,0.45318619032217555,0.19040673813571815,0.17447446496257113,0.15872161160558743,0.17262789534080375,0.0474938368754504,0.03809403144235744,0.0361407620917931,0.03871524143185941,0.01763754239465803,0.01202580427185286,0.0098296960290562,0.008508772337188386,0.0022951449891447494,0.002174991817385153,0.0020377350522103616,0.0020985159269319756
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015066841989918914,0.0002351278793586486,0.0002034555820613513,0.0001780611772541445,0.0035915382587293865,0.003616595637163357,0.003627153181056346,0.003794079992302413,0.02525204835887335,0.02898637361201529,0.032946077662483864,0.03798071559488964,0.09834092664082812,0.11105752783454811,0.11389523611039268,0.12812043601002965,0.36905288833822913,0.38272278030116286,0.3963745493297017,0.43669186938417703,0.9071029730379813,0.9266179817135781,0.9569251885482639,1.0,0.5483040080482054,0.5149584224733522,0.4651131002894915,0.4712223317992549,0.20844287961279742,0.1875338104895781,0.16039920383579245,0.19066403681788302,0.04917142910565542,0.03977162367256246,0.037818354321998114,0.040392833662064434,0.018072995347848782,0.01246125722504361,0.010265148982246952,0.008944225290379137,0.0027305979423355,0.0026104447705759034,0.002473188005401112,0.0024791803637957484
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002494387627837366,0.0002744961412177071,0.00028505368511069583,0.00045198049635676325,0.0027440026948513316,0.0028599184081349806,0.0033456202675430824,0.003926013004371163,0.022160950277904313,0.02409777389086644,0.02421362796969991,0.027900368499115338,0.1426551910523471,0.1438121430643063,0.14956636898894177,0.1619054492629636,0.49336825911604504,0.5110202448085381,0.5302678665711262,0.5483040080482054,1.0,0.9577290740257417,0.9112307052696048,0.9229046266219677,0.47428381356284566,0.41884967920937693,0.3917150725555913,0.4220346940540088,0.1830277327346056,0.14847441642666356,0.138275182952906,0.14402020384799769,0.07380150513492162,0.06818976701211646,0.06576525922398854,0.05358674829738722,0.011392457694066774,0.01048245749666494,0.00984896473431975,0.008564285005693166
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.167463811725951e-05,3.167463811725951e-05,2.739275735495535e-05,0.00028111340090099615,0.0003061707793349666,0.0003167283232279553,0.0004836551344740228,0.0030091814850664025,0.0031250971983500515,0.003610799057758153,0.004191191794586234,0.02189306246392278,0.023829886076884906,0.023945740155718376,0.027632480685133805,0.13464277980943806,0.1357997318213973,0.14155395774603274,0.15389303802005455,0.46002267354119175,0.4776746592336849,0.4969222809962729,0.5149584224733522,0.9577290740257417,1.0,0.9501441196034336,0.956200845090174,0.5162895607468888,0.46085542639342014,0.4337208197396345,0.464040441238052,0.1977938429515918,0.16324052664364977,0.1530412931698922,0.1587863140649839,0.08856761535190782,0.07326343796522125,0.068311636206223,0.05613312527962171,0.013938834676301245,0.013028834478899413,0.012395341716554223,0.01111066198792764
